Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          2500               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
  1143         7.5154E-04 -5.2696E-01 -2.8729E-01 -6.4837E-01 -3.8759E-01  9.5394E-01  2.4468E-01
  1144         6.6003E-04  2.9444E-01 -8.7832E-02 -8.5959E-01  9.8122E-01 -1.5675E-01 -3.9519E-01
  1145         3.0439E-04  1.7743E-01  4.6163E-01 -7.5212E-01  1.5881E-01  4.3176E-01 -4.8168E-01
  1146         4.4877E-04  1.2284E-01 -5.1520E-01  3.8992E-01  5.6047E-01  2.7439E-01  2.9134E-01
  1147         3.9297E-04 -4.7648E-01 -9.2190E-01 -9.7917E-01 -1.4270E-01  4.5258E-02 -9.8747E-01
  1148         4.3657E-04 -4.3469E-01  7.5336E-01 -2.6127E-01  8.3346E-01  6.7217E-02 -1.9472E-01
  1149         5.9043E-04 -9.0940E-01 -5.1561E-01 -4.5733E-01  6.1708E-01  5.4592E-03 -6.6526E-01
  1150         3.2780E-04 -9.0454E-01  5.8425E-01 -5.1381E-01 -2.2082E-01 -6.9885E-01 -3.5895E-01
  1151         2.5876E-04 -3.1620E-01  4.7369E-01 -8.0657E-01  5.2877E-01  6.8877E-01 -4.3263E-01
  1152         5.5957E-04 -7.9190E-01  6.5108E-01 -8.3633E-01 -9.1379E-01 -1.7822E-01  9.4175E-01
  1153         4.1892E-04 -7.8765E-01  4.5590E-02 -8.6392E-01 -9.4665E-01 -6.2922E-01 -3.2231E-01
  1154         3.8656E-04 -2.6471E-01  5.1007E-01 -3.1875E-01 -2.9837E-01  6.9643E-01 -8.1814E-01
  1155         2.9030E-04  2.0231E-01  5.0098E-01 -9.3367E-01  2.9203E-01  4.3167E-01  4.1123E-01
  1156         4.3081E-04  1.6279E-01  5.5365E-01 -8.4158E-01 -6.5889E-01  3.4772E-01 -5.5059E-01
  1157         7.6722E-04  3.2441E-03 -7.4961E-01 -6.6001E-01  5.9397E-01  7.0320E-01  5.1915E-01
  1158         2.4372E-04 -3.8672E-01  2.4608E-01 -4.3682E-01  8.2889E-01  5.6231E-01 -8.2328E-01
  1159         5.8723E-04 -6.9278E-02  5.1952E-01 -8.0253E-01  7.0559E-01 -3.0431E-01  5.6166E-01
  1160         3.3471E-04  1.6768E-01 -8.0036E-01  1.0809E-01  9.8277E-01 -5.1950E-01 -3.9707E-01
  1161         7.4072E-04 -1.3770E-01 -2.9480E-01 -6.5925E-02  6.8708E-01 -8.3584E-02  7.0301E-01
  1162         3.4865E-04 -5.1531E-02  3.3472E-01 -5.4510E-01  8.4308E-01 -8.2695E-01  6.6287E-03
  1163         3.6885E-04  8.7688E-02  4.3299E-01 -2.3415E-01  9.8532E-01 -7.9280E-01  5.8335E-01
  1164         1.9863E-04  2.2004E-01 -3.5266E-01 -8.6323E-01  4.8894E-01  1.9038E-01 -4.4169E-01
  1165         3.2356E-04 -4.9126E-01 -7.6274E-01 -8.5883E-01  7.2107E-01  8.9651E-01 -4.9528E-01
  1166         7.6740E-04  6.3609E-01 -6.8501E-01 -7.3033E-01  3.2238E-01  3.2360E-01 -8.1040E-02
  1167         6.0085E-04 -8.3574E-01  7.7295E-01 -3.2304E-01  2.6092E-01  8.0115E-01  8.7428E-01
  1168         5.2479E-04 -9.7984E-01 -7.2243E-01  7.2154E-01  5.1637E-01 -9.0272E-01  1.7510E-02
  1169         3.6465E-04 -9.7568E-01  1.9104E-01 -2.3628E-01 -7.0814E-01  7.7363E-01  5.2565E-01
  1170         2.0936E-04 -3.6109E-01 -9.9735E-01 -1.4685E-01 -8.6131E-01 -4.5963E-01  5.0980E-01
  1171         6.3865E-04  2.0407E-01  5.1736E-02 -9.5374E-01 -9.1276E-01  5.8247E-01  9.7590E-01
  1172         7.3778E-04 -6.4112E-01  4.8835E-01 -9.5717E-02 -9.4106E-01  7.7615E-01  9.8399E-01
  1173         4.8551E-04 -3.4230E-01  5.2519E-01 -4.7740E-02  4.1441E-01  1.4594E-01 -4.0731E-01
  1174         7.0581E-04  3.1437E-01  4.7608E-01 -9.5370E-01 -6.8504E-01  2.3621E-01 -8.5698E-01
  1175         7.7114E-04 -4.9943E-01  7.9109E-01 -5.8824E-01 -8.9372E-01  3.6535E-01 -9.6544E-01
  1176         5.5666E-04  1.9769E-01  1.8698E-01 -7.3681E-01 -3.2119E-01 -6.0326E-01 -9.4075E-01
  1177         4.4884E-04 -4.9438E-01 -8.0320E-01 -5.0127E-01 -9.3479E-01  8.5492E-01  9.5050E-01
  1178         2.5049E-04  3.5791E-01 -1.1526E-02 -8.8180E-01 -7.9998E-01  5.4514E-01 -7.1624E-01
  1179         2.6662E-04  3.4979E-01 -7.9199E-01 -8.8048E-01 -3.3643E-01  8.8456E-01 -8.4923E-01
  1180         2.7519E-04 -7.5879E-01 -4.4092E-01 -2.3996E-01 -5.1493E-01 -2.6614E-01  2.9182E-01
  1181         7.4132E-04  4.6791E-01 -9.7992E-01 -6.1565E-01  3.8114E-01 -7.8099E-01 -6.6351E-01
  1182         3.9483E-04  8.2247E-01 -2.4033E-01 -8.1948E-01  9.0045E-01 -5.5901E-01  6.8689E-01
  1183         6.1414E-04 -6.2119E-01  2.2883E-02 -7.6281E-01  5.9856E-01 -6.4260E-01  8.4908E-01
  1184         2.5746E-04 -3.7226E-01  5.0347E-01 -2.4639E-01  7.2908E-02 -5.8896E-01  5.4899E-01
  1185         7.0327E-04 -1.4261E-01 -5.1439E-01 -3.3116E-01  4.0280E-01  8.8869E-01  7.1291E-01
  1186         5.7535E-04 -2.1609E-01  5.7220E-01 -7.5626E-01 -6.0919E-01  1.3365E-01  4.0683E-01
  1187         7.5678E-04 -4.1294E-01  6.4981E-02 -5.9159E-01  3.9547E-01 -3.5259E-01 -1.0636E-01
  1188         3.4458E-04  2.0791E-01 -1.8550E-01  1.0463E-01  1.1499E-01 -7.4839E-01  4.9614E-01
  1189         5.0162E-04  5.3911E-01 -7.8876E-01  1.6047E-01  9.3836E-01  8.9991E-01  9.7231E-01
  1190         5.5203E-04 -5.0571E-01 -4.5092E-01 -3.1721E-01 -6.1615E-01 -7.8239E-02  8.6520E-01
  1191         4.5891E-04  8.2368E-01 -3.3773E-01 -9.3760E-01  8.9501E-01 -6.3326E-01 -3.0355E-01
  1192         2.5417E-04 -6.1137E-01  5.4180E-01  1.1604E-01 -2.6903E-01  1.4629E-01  6.4344E-01
  1193         5.0009E-04  8.0155E-02 -2.0085E-01 -8.5855E-01  3.6480E-01  6.5128E-02 -6.7687E-01
  1194         1.3698E-04 -5.4201E-01  3.7123E-01 -6.9955E-01 -6.3273E-01  7.3459E-01  8.9002E-01
  1195         7.5520E-04  6.5118E-01 -2.2770E-01 -3.6994E-01 -5.1556E-01 -5.4459E-01  2.1509E-01
  1196         6.8529E-04 -7.3188E-01  3.6196E-01 -5.3505E-01 -3.3892E-01 -1.4251E-02 -3.4424E-01
  1197         3.2473E-04 -5.6817E-04 -2.6745E-01 -8.3338E-01 -2.9540E-01  3.8650E-01  1.8069E-01
  1198         3.5404E-04  1.9300E-01  2.0558E-02 -2.8084E-02  1.9477E-01 -2.6343E-01  9.3440E-01
  1199         7.4450E-04  4.1590E-01 -2.3156E-01 -6.0573E-01  2.3291E-01  5.0239E-01 -3.2787E-01
  1200         2.3625E-04  6.9779E-01 -7.7330E-01 -3.4288E-01  6.2117E-01 -9.0677E-01  6.4657E-01
  1201         7.1162E-04 -5.9016E-01 -4.5273E-01  6.2168E-01  8.1578E-01  6.2488E-01 -3.5493E-01
  1202         6.2457E-04 -9.1679E-01 -2.1941E-01 -4.8599E-01 -8.0729E-01  3.7859E-01 -7.5292E-01
  1203         6.7016E-04  8.4766E-02  5.5246E-01 -6.5510E-01 -7.8733E-01 -8.0112E-01  4.8663E-01
  1204         5.2005E-04  4.7940E-01  2.4677E-01 -6.3122E-01 -8.2332E-01 -6.6212E-02  2.6426E-01
  1205         5.6197E-04 -1.0505E-01  3.5641E-01 -7.8389E-01 -4.9486E-01 -4.7805E-01 -7.1886E-01
  1206         3.3436E-04  5.4410E-01 -5.8205E-01 -2.1144E-01  4.7987E-02  5.8383E-01 -8.5813E-02
  1207         4.1690E-04 -8.9618E-02 -9.7581E-01  9.1330E-02 -7.6315E-01 -6.9909E-01 -9.3064E-01
  1208         6.2553E-04 -3.1655E-01 -8.4105E-01 -8.2078E-02  1.4060E-01  3.0541E-02  6.5148E-01
  1209         3.8894E-04 -3.5900E-01  6.9532E-01 -3.2925E-01 -6.1551E-01  9.7649E-01  2.3706E-01
  1210         5.8120E-04 -4.5535E-01 -4.7063E-01  4.3435E-01  8.5397E-01  6.9334E-01 -3.7607E-01
  1211         6.0064E-04  3.5177E-01 -8.2956E-01  4.4394E-01 -3.4465E-01  3.9870E-01 -7.1870E-01
  1212         4.5002E-04 -4.3617E-01  4.4107E-01 -3.4332E-01  5.1465E-01  8.3451E-01 -3.7224E-01
  1213         2.9647E-04 -9.6970E-01 -5.1934E-01  8.5466E-01  6.1279E-01 -8.8250E-01 -4.4797E-01
  1214         4.2823E-04 -3.0279E-01  2.1597E-01  2.8816E-01  3.6091E-02 -2.9824E-01 -1.3240E-02
  1215         3.6015E-04 -8.5101E-01 -8.8574E-01 -6.7256E-01  7.9682E-01 -6.5049E-01 -5.2935E-01
  1216         2.8515E-04 -7.0164E-01 -4.6059E-01 -1.2380E-01 -4.9062E-04 -3.1264E-01 -8.4492E-01
  1217         7.5594E-04 -2.3817E-01 -4.1440E-01 -1.4628E-01  4.5386E-01  4.0007E-01  8.0736E-01
  1218         3.6339E-04  4.0502E-01 -5.9207E-01 -1.4809E-01  3.0304E-01  6.0115E-01 -7.7646E-01
  1219         7.6169E-04 -2.4353E-01 -3.6579E-01 -8.8264E-01 -4.5263E-01 -2.6416E-01 -2.6729E-01
  1220         7.0114E-04 -8.8789E-01  4.0222E-01 -2.3493E-01 -5.5719E-01  5.5271E-01  2.5143E-01
  1221         6.2957E-04 -6.1873E-01 -4.4003E-01  3.2106E-01  1.4641E-01 -9.8028E-01 -1.9598E-01
  1222         2.7933E-04 -4.6678E-01  2.1657E-01 -3.6186E-02  9.5236E-01 -7.4414E-01  2.5513E-01
  1223         1.8003E-04 -4.7381E-01  6.2639E-01 -6.0314E-01  7.9257E-01 -9.4874E-01 -5.1506E-02
  1224         3.1903E-04 -4.4573E-01 -2.2862E-02 -8.4300E-01 -5.4065E-01 -4.4818E-01  1.1379E-01
  1225         2.6284E-04  4.0800E-01 -4.2757E-01 -1.8331E-02  7.7157E-01 -5.4047E-01 -1.8173E-01
  1226         6.9723E-05 -9.2028E-01 -8.2943E-02 -8.5684E-01 -5.3676E-01  7.1485E-01  5.7522E-01
  1227         8.1315E-05 -1.1600E-01 -3.9952E-01 -6.3547E-01  1.0786E-01  7.0183E-01  4.3766E-01
  1228         7.2868E-05  2.6593E-01 -3.1097E-01 -6.7346E-01 -5.7593E-01 -9.5369E-01  9.3085E-01
  1229         4.6590E-04  2.5696E-02 -2.0099E-01  7.5918E-02 -4.7659E-01 -7.6903E-01 -4.4919E-01
  1230         3.4844E-04  4.3491E-01 -9.9188E-01  2.9861E-01 -7.7528E-01  4.8812E-02 -7.1981E-01
  1231         4.7765E-05 -8.3605E-01  9.3117E-01 -5.5457E-01  1.1957E-01 -1.1664E-01  7.1741E-01
  1232         4.2166E-04  5.4327E-03 -1.6592E-01  3.4094E-01 -6.4005E-01  4.0611E-01  3.0358E-01
  1233         3.5745E-04 -4.8490E-01  2.9092E-01 -2.5522E-01 -6.4822E-01  4.2026E-01 -4.3940E-01
  1234         6.0203E-04 -3.0148E-01  6.3592E-01 -7.7592E-01 -9.2371E-01  4.2103E-01 -9.3434E-02
  1235         4.9343E-04  6.4143E-01 -8.5622E-01 -8.7931E-01  8.0497E-01  7.5456E-01  6.3187E-01
  1236         6.2645E-04 -6.4120E-01  7.3978E-01 -4.0957E-01  1.3473E-01 -6.8806E-01  5.9575E-01
  1237         2.3436E-04 -7.7885E-01  6.9899E-01 -5.9049E-01  1.9723E-01 -2.8509E-01  7.5766E-01
  1238         7.5215E-04 -2.2501E-01  6.4018E-01 -5.5851E-01 -4.0115E-01 -1.6165E-01 -9.7001E-01
  1239         7.0244E-04  1.0070E-01 -2.9095E-01  3.9606E-01  3.8131E-01 -8.1559E-01 -8.2768E-01
  1240         7.6415E-04  1.9621E-01 -1.0913E-01 -3.6642E-01 -9.0699E-01  6.4014E-01  5.8711E-01
  1241         3.2899E-05  6.6389E-01 -3.4557E-01 -9.2506E-01 -4.7293E-01 -8.5123E-02  7.6730E-01
  1242         2.3092E-04 -5.7413E-01  4.4447E-01 -8.0179E-01 -3.9708E-01 -3.5855E-01  8.1391E-01
  1243         1.9326E-04 -3.0013E-02  6.2633E-01 -9.5394E-01 -1.6015E-01  1.2203E-01 -8.6872E-01
  1244         4.6538E-04 -9.9463E-01  3.5468E-01  3.4253E-01  7.4637E-01  6.4502E-01 -8.2940E-01
  1245         7.7604E-04 -9.4205E-01  3.8468E-01  2.1779E-01 -3.4664E-01 -7.8804E-01 -3.1391E-01
  1246         3.5845E-04 -3.4533E-01 -2.5312E-01  3.0636E-02  4.6323E-01  6.7285E-01 -9.3240E-02
  1247         2.5236E-04 -3.4830E-01  3.7762E-01 -8.2030E-01  8.7098E-01 -8.7210E-01  5.6969E-01
  1248         7.3750E-05 -3.7031E-01 -3.4933E-01 -8.7231E-01  3.0365E-01 -2.3985E-01 -3.9038E-02
  1249         1.0981E-04 -4.8055E-01  2.1648E-01 -2.6179E-01  2.7498E-01 -4.4317E-01 -8.1101E-01
  1250         3.8120E-04 -3.8419E-01  8.0499E-01 -9.6999E-01 -7.2831E-01 -1.8058E-01  7.1614E-01
  1251         3.4512E-04  4.3272E-01 -7.1643E-01  1.9060E-01 -9.0355E-01  5.1440E-01  3.6994E-01
  1252         2.9681E-04  9.2203E-02  2.1700E-03  2.2977E-01 -3.0035E-01 -3.5785E-02 -6.9494E-01
  1253         6.6349E-04  8.8238E-01 -6.2339E-01 -7.5739E-01  8.6174E-01 -1.0763E-01 -1.8618E-01
  1254         7.2392E-04 -6.8261E-01 -5.9547E-01 -3.6215E-01 -1.5386E-01  5.1036E-01  2.8468E-02
  1255         1.2427E-04 -4.7999E-01 -1.4252E-01 -4.9008E-01  1.6012E-01 -6.5067E-01 -2.7940E-01
  1256         6.1109E-04 -1.0280E-01  1.0358E-01 -5.7677E-02 -6.9679E-01 -8.3290E-01 -4.2451E-01
  1257         5.3661E-05 -7.3656E-01 -4.4229E-01  8.3947E-01 -8.9154E-01 -4.4498E-02  8.8218E-01
  1258         1.2312E-04  3.7782E-01 -3.2606E-01 -5.3797E-01  4.5171E-01 -2.7686E-01  2.8675E-01
  1259         4.7128E-06  8.4747E-02 -5.6774E-01  3.1864E-02  9.4280E-01  7.7584E-01 -8.1580E-01
  1260         1.8330E-04  2.9915E-01 -1.4676E-01 -4.5291E-01 -5.3569E-01 -6.2283E-01  8.9826E-01
  1261         7.0582E-04 -2.8565E-01  2.2128E-03  6.4301E-02 -3.6138E-01 -4.3603E-01 -6.4394E-02
  1262         7.3277E-04 -2.0781E-01  1.1262E-01  4.0958E-01 -6.6413E-01  7.5658E-01  8.4795E-01
  1263         2.2890E-04 -8.5667E-02  3.2433E-01  9.0456E-02  5.8266E-01 -4.0559E-01  6.5653E-01
  1264         3.4814E-04 -3.7087E-01  2.2471E-01  1.3229E-01  3.8436E-01  8.3736E-01 -5.5828E-01
  1265         8.0985E-05 -7.8624E-01 -1.0334E-01  1.0146E-01 -2.6968E-02  2.2689E-01 -3.2094E-01
  1266         3.8084E-04  9.6361E-02  4.4174E-01 -8.0730E-01  8.9269E-01 -1.4377E-01 -1.5210E-03
  1267         2.6062E-04  4.5194E-01 -7.7362E-02 -7.7046E-01  3.1447E-01 -7.1808E-01  5.9957E-01
  1268         6.0790E-04  6.9883E-01 -7.0734E-02 -5.6539E-01  8.5742E-01  7.0464E-01 -5.9905E-02
  1269         1.2009E-04 -7.2384E-01  9.6699E-01 -7.9875E-01 -4.0040E-01  8.5962E-01  7.3633E-01
  1270         4.8347E-04  5.0203E-01 -8.2011E-01 -8.7257E-01 -4.1286E-02  9.5768E-01 -4.0035E-01
  1271         3.1569E-05 -5.9493E-01 -3.3209E-01  2.1167E-01  3.8745E-02  2.0027E-01  5.1181E-01
  1272         5.7220E-04  6.8869E-01 -4.6828E-01 -2.4358E-01  1.4787E-01  7.1807E-01 -7.3521E-01
  1273         6.3035E-04 -5.0844E-01  7.8346E-01 -4.9111E-01 -1.0058E-01 -4.3262E-01 -4.8241E-01
  1274         7.7039E-05  6.7707E-01 -2.4421E-01 -8.7437E-01  9.6261E-01  7.3246E-01 -3.2868E-01
  1275         3.5108E-04 -2.6574E-01  5.2184E-01 -1.1853E-01 -2.1065E-01 -8.1769E-01 -6.6287E-01
  1276         4.8361E-04 -9.8344E-02 -5.6841E-01  4.8479E-01  9.2438E-01 -4.9009E-01  7.4109E-01
  1277         6.9510E-04  9.6238E-01 -8.8088E-01 -7.6730E-01 -2.3109E-01  8.8550E-01  2.8975E-01
  1278         1.4799E-04 -1.1204E-01 -3.9651E-01  2.8202E-01 -7.7790E-01  6.1413E-01  9.2629E-01
  1279         3.1391E-04  1.7224E-01 -8.1878E-01 -5.5540E-01  3.3540E-02  6.8035E-01  8.4244E-01
  1280         2.6282E-04 -6.4501E-01  8.6396E-01 -9.9664E-01  8.2219E-01  7.4441E-01  9.6851E-01
  1281         5.1991E-04  2.2273E-01  1.5458E-01 -7.9323E-01 -8.8123E-01 -1.8913E-01  5.2131E-01
  1282         5.9019E-04  2.1691E-01 -4.8207E-01  8.5872E-02 -3.1065E-01 -4.7269E-01 -9.7271E-01
  1283         5.4403E-04 -1.8003E-01 -2.5579E-01 -6.9278E-01  2.5751E-01  6.6166E-01  8.0886E-01
  1284         2.1509E-04  9.7615E-01 -8.5059E-01 -8.1180E-01  9.1028E-01 -7.7100E-01  5.9515E-01
  1285         7.6248E-04 -2.1169E-01  6.3642E-02 -5.0144E-02  8.1922E-01  2.0173E-01 -3.0204E-02
  1286         7.9345E-04 -3.9898E-01 -2.9969E-01  1.1257E-01  2.5751E-01  2.8596E-01  4.1243E-01
  1287         5.6872E-04  6.3288E-01  4.3456E-02 -8.6688E-01 -8.1851E-01 -1.4554E-02  4.0179E-01
  1288         6.2991E-04  1.0560E-01 -9.4696E-01  4.2955E-01 -1.6700E-02 -7.4588E-01  8.8041E-01
  1289         1.5223E-04 -1.5378E-01  7.4410E-01 -7.5200E-01 -5.7324E-02  5.1081E-01 -4.5986E-01
  1290         3.4285E-04 -2.2986E-01  3.2070E-01 -5.9728E-01  5.7113E-01  7.4580E-01  2.1309E-01
  1291         3.8334E-04  3.1368E-01  4.7932E-01 -9.5443E-01 -7.0637E-01 -7.0935E-01  7.6568E-01
  1292         4.6502E-04  1.7349E-01  5.1601E-02 -8.0646E-01  5.0649E-01  3.7081E-01  2.8485E-01
  1293         3.5873E-04  8.4431E-01 -6.8559E-01 -3.5931E-01 -8.3444E-01  9.2631E-01  1.8587E-01
  1294         1.7780E-04  3.8703E-01  4.3393E-01 -8.9792E-01  6.3579E-01 -4.3652E-02 -5.0136E-01
  1295         7.5004E-04  7.5788E-01 -3.6467E-01 -3.4294E-01 -2.5341E-02 -9.8732E-01 -9.4360E-01
  1296         2.7562E-04 -5.6435E-01  2.9002E-01  1.0715E-01 -7.0713E-01  7.8645E-01  4.5437E-01
  1297         4.1149E-04 -7.4162E-01 -2.8362E-01 -7.5798E-01 -5.5339E-01  3.0148E-02  9.6570E-01
  1298         1.9285E-04 -7.8729E-01  2.0964E-01 -5.7396E-01  3.5540E-01  2.6376E-01 -6.5581E-01
  1299         3.5037E-04  4.0794E-01 -1.8009E-01 -6.8484E-01 -9.2189E-01  6.8548E-01  2.7646E-01
  1300         2.4721E-06  3.3525E-01 -9.4146E-01 -1.8131E-01  3.2571E-01 -9.0202E-01  9.1515E-01
  1301         7.8061E-04  4.1927E-01 -2.3659E-01  1.7617E-01  5.2592E-01 -9.6917E-01  1.0737E-01
  1302         3.0714E-04  5.8881E-01 -4.7842E-01 -1.5783E-01 -6.8351E-01  6.2357E-01 -3.8665E-01
  1303         8.6930E-05  5.2131E-01 -7.9651E-01 -5.5319E-01  2.3303E-01 -1.3561E-01  4.7511E-01
  1304         1.7946E-04  5.3088E-01 -2.8735E-01 -5.7633E-01  2.2911E-01 -8.6381E-01  4.6697E-01
  1305         5.4660E-04  6.8980E-01 -8.0384E-01 -8.5371E-01 -3.7235E-01 -6.1280E-01 -9.4764E-01
  1306         5.3152E-04 -7.5528E-01 -3.3920E-01  3.5191E-01 -4.8113E-01  2.2126E-01  5.5787E-02
  1307         1.6826E-04 -9.1076E-01 -6.7038E-01  1.5288E-01 -7.1099E-01  1.6600E-01 -7.3424E-01
  1308         3.8597E-04  8.0064E-01 -7.5480E-01 -6.4698E-01  5.6938E-01 -4.6749E-01 -6.0415E-01
  1309         6.9414E-04 -3.0367E-01  8.2793E-01 -9.9495E-01 -5.9945E-01 -1.5022E-01 -5.8993E-01
  1310         6.8638E-04 -1.1294E-02 -9.7193E-03 -3.6778E-01 -2.7973E-01  2.5806E-01 -9.5737E-01
  1311         4.9458E-04  6.2993E-01  7.2528E-02 -9.2621E-01 -4.3818E-03  3.3332E-01 -4.4511E-01
  1312         2.8858E-04 -9.4435E-01  6.7619E-01 -2.2018E-01  2.3360E-01 -8.0875E-01 -7.7977E-01
  1313         2.2432E-04 -6.3070E-01 -4.4366E-01  2.1231E-01 -1.5359E-02  3.8253E-01  9.2832E-01
  1314         5.4586E-05  5.6118E-02  5.7042E-02  3.2610E-01 -1.1314E-01 -8.1319E-01 -8.5844E-01
  1315         1.5727E-04 -5.3236E-01 -2.0663E-01 -9.2450E-01  6.9016E-01 -1.9824E-01  4.0739E-01
  1316         3.6308E-05  2.6290E-01  2.1188E-01 -3.9762E-01 -9.9372E-01 -4.9617E-01  7.4394E-01
  1317         2.3144E-04  9.0924E-01 -5.0807E-01 -7.8383E-01 -9.8369E-01  7.2051E-01 -1.0930E-01
  1318         1.6519E-04  3.6261E-01 -7.7510E-01 -4.8366E-01  3.0501E-01 -6.2567E-01 -6.7531E-01
  1319         1.7480E-04  3.3031E-01 -6.8234E-01 -4.0430E-01 -4.0681E-02  4.7917E-01  9.9732E-02
  1320         3.1278E-04 -2.6126E-01 -1.7501E-01 -1.1832E-01  4.7642E-01 -7.3809E-01 -3.4693E-01
  1321         6.5386E-04 -1.0111E-01 -6.2387E-01 -9.5302E-01 -3.2163E-01  2.3676E-01  2.8309E-01
  1322         4.4488E-04 -2.9806E-01 -8.0572E-01  9.5939E-02  6.0854E-01 -4.3254E-01 -2.1324E-01
  1323         7.9357E-04 -9.0207E-01  7.5243E-01 -9.2556E-01  4.4079E-01 -5.4217E-01 -5.0294E-01
  1324         6.9204E-04 -4.2989E-01  5.5063E-02 -4.6429E-01 -9.6621E-02 -2.3606E-01 -7.2394E-02
  1325         7.0819E-04 -9.6926E-01 -4.5033E-01 -3.6354E-01  1.8233E-02  8.5025E-01 -1.5646E-01
  1326         7.1432E-04 -5.8517E-01  6.0912E-01 -2.4195E-01 -6.6748E-01 -2.1591E-01  5.5113E-01
  1327         4.1222E-04  3.2047E-01  2.7749E-01 -6.8487E-01 -4.6628E-01 -7.8192E-02 -2.8897E-01
  1328         5.2159E-04  7.6159E-02  5.3210E-01 -7.3402E-01 -9.7995E-01  9.9149E-01 -8.9760E-01
  1329         7.2373E-05 -2.4330E-01 -3.2160E-01  6.6246E-01 -5.9212E-01 -5.9447E-01  7.2499E-01
  1330         6.8680E-04 -2.9338E-02 -2.9514E-01  1.2420E-01 -3.0754E-01 -8.7638E-01  8.6815E-01
  1331         1.6345E-05 -8.2010E-01 -4.5895E-01 -6.0541E-01  2.7407E-01 -9.5515E-01 -9.5768E-01
  1332         6.3512E-05  8.9721E-01 -5.2882E-01 -6.4903E-01  2.4212E-01  8.2935E-01 -2.0121E-01
  1333         3.0357E-04 -4.2039E-01 -1.2769E-01 -2.1075E-01 -4.3330E-01 -9.0088E-03  2.2468E-01
  1334         6.3624E-04 -2.4689E-01 -6.3037E-01  1.3365E-01  9.3677E-01  5.2587E-01  6.4037E-01
  1335         6.2144E-04  2.5220E-01 -5.8076E-01 -9.5636E-01 -1.5392E-02 -1.7891E-01  8.7844E-01
  1336         2.5659E-05 -3.8377E-01 -1.8673E-02  5.7571E-01 -4.3169E-01 -3.5693E-01  8.0373E-03
  1337         2.0288E-05  2.9047E-01 -3.4947E-01 -4.6278E-01  3.4540E-01 -2.9362E-01  6.8887E-01
  1338         5.8704E-04 -6.5587E-01 -3.9000E-01 -9.6605E-01  3.0551E-01 -5.0982E-01 -9.5887E-01
  1339         2.1555E-04 -7.4557E-01 -3.0152E-01  2.6334E-01  7.0395E-01 -1.4801E-01  8.9650E-01
  1340         2.3493E-04 -1.2346E-01 -8.9640E-02  3.1951E-01  4.3030E-01 -7.7349E-01  6.2114E-01
  1341         1.1345E-04 -1.7956E-01 -7.5603E-01 -7.9812E-02 -3.3291E-01 -9.1408E-01 -1.7804E-01
  1342         6.6100E-05 -8.7722E-01  5.7119E-01  1.5036E-01 -2.5128E-01 -1.9816E-01  5.1940E-01
  1343         7.9139E-04 -5.1905E-01 -9.5491E-01  2.4183E-02 -2.9349E-01  6.4762E-01 -9.3351E-01
  1344         3.7041E-04 -8.6380E-01 -5.7808E-01 -8.5994E-01  1.4774E-01 -1.5602E-01 -8.4586E-01
  1345         8.9959E-05  1.2950E-01 -7.4696E-01 -4.5542E-01 -9.7917E-01  2.2668E-01 -6.3964E-01
  1346         1.6435E-04 -9.5752E-01  9.3559E-01 -7.7735E-01  7.7264E-01 -1.9509E-01 -9.9205E-01
  1347         2.2393E-04 -9.0376E-01 -8.7598E-01 -7.4212E-02 -2.0361E-01 -6.4920E-01 -4.2785E-01
  1348         1.1549E-04 -3.4225E-01 -6.4043E-01  8.1177E-01  6.7868E-01  9.2456E-01 -2.6409E-01
  1349         2.8970E-04  4.2990E-01 -8.8385E-01  2.8525E-01  3.8214E-01 -8.9681E-01 -3.6651E-01
  1350         5.2191E-05 -6.5616E-01 -3.4423E-01  1.7908E-01  9.9643E-01  1.5130E-01 -2.3020E-01
  1351         6.9967E-04 -8.3983E-01  8.3430E-01 -6.0778E-01  2.0972E-01  7.7737E-01 -5.7961E-01
  1352         6.4292E-05  8.2879E-02  2.4413E-01 -9.0223E-01  7.6672E-01 -8.8994E-01  1.4692E-01
  1353         2.1145E-04 -9.6724E-01  6.4952E-01 -5.9064E-01 -4.7943E-01 -2.4062E-01  3.9253E-01
  1354         5.9122E-04 -2.4438E-01  3.9032E-01 -8.5234E-01 -3.0886E-01 -2.6185E-01  6.1554E-01
  1355         1.2611E-05  3.7059E-01  6.7825E-03 -7.1661E-01  6.6080E-01  6.8258E-01 -1.2443E-01
  1356         7.3340E-04  2.7999E-01 -9.5586E-02 -5.3892E-01 -7.4386E-02 -9.5295E-01 -5.4348E-01
  1357         2.1459E-04  1.9445E-01  4.6177E-01 -3.7285E-01 -5.7798E-01 -9.8082E-01 -4.4620E-01
  1358         2.7274E-05 -8.6782E-01  8.6842E-02  3.6853E-01  1.2395E-01 -1.7229E-01  7.7070E-01
  1359         1.4599E-04  5.6223E-02 -3.7974E-01  2.8321E-01  9.4665E-01 -6.2269E-01  7.7642E-01
  1360         7.3464E-04 -9.5446E-02 -9.1683E-01  6.9256E-01  4.4047E-02 -8.2878E-01 -2.1197E-01
  1361         6.9359E-04 -6.3824E-01  1.8669E-01 -8.9545E-01 -7.7543E-01  2.9343E-01 -2.4512E-01
