Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-02   1.000000E-01          5.000000E+01           500               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
   445         3.5988E-03  2.5576E-01  5.3206E-01 -8.4980E-01  3.6103E-01  2.0270E-01  8.9818E-01
   446         3.9394E-03 -9.3706E-03 -9.9672E-01  3.8621E-02  7.6358E-01 -9.9961E-01 -7.4028E-01
   447         1.7740E-03 -5.2439E-02  5.3334E-01 -5.9082E-01  6.9973E-02 -8.5748E-01 -3.8888E-01
   448         1.7580E-03 -6.9369E-01 -5.2101E-01 -1.6837E-01  1.1040E-01  4.5280E-01 -7.3883E-01
   449         1.8398E-03  7.7022E-02 -2.5012E-01 -4.7355E-01 -8.4488E-01  2.6356E-01  7.3812E-02
   450         1.0261E-03  8.5357E-01 -6.9458E-01 -5.7340E-01  9.0940E-01 -2.2697E-01 -3.0982E-01
   451         3.8353E-03 -9.2459E-02 -3.5459E-01  3.8166E-03  6.8485E-01  9.1305E-01 -9.7085E-01
   452         4.1486E-03 -4.5856E-01  7.7419E-01 -6.2707E-01  6.5580E-01  7.9960E-01  3.3538E-01
   453         2.7489E-03  6.6151E-01 -7.3129E-01 -3.7698E-01  4.4951E-02  1.9354E-01  3.6759E-01
   454         2.2100E-03 -1.7713E-01 -6.0472E-01 -6.1544E-01  8.7079E-01 -2.5789E-01  1.3393E-01
   455         3.1868E-03 -8.4703E-01  5.6708E-01 -4.5722E-01  3.3420E-01  4.9879E-01  5.9044E-01
   456         1.4765E-03  7.9565E-02  2.7494E-01 -6.8115E-01  2.9990E-01  3.8205E-01  1.1921E-01
   457         3.9961E-03  6.1198E-01 -4.8039E-01 -5.8846E-01  1.7817E-01 -5.8142E-01 -7.4332E-01
   458         7.6213E-04 -3.0683E-01 -6.3742E-01 -5.7789E-01 -7.5891E-01 -5.7959E-01  4.2965E-01
   459         1.2924E-03 -9.2058E-01 -3.1213E-01 -8.4254E-02  3.5978E-02  9.8060E-01  5.2099E-01
   460         6.1785E-04  6.2727E-01 -6.1491E-02 -9.0825E-01  6.7911E-01 -2.8820E-01 -4.4191E-01
   461         7.2016E-04 -4.2643E-01 -3.7779E-02  1.6849E-01 -1.7062E-01  2.2745E-01 -6.3990E-02
   462         1.3156E-03 -2.5463E-02 -1.6912E-02 -4.2144E-01 -3.3171E-01  7.6363E-01  5.6323E-01
   463         3.8801E-03  7.5703E-01 -4.7717E-01 -9.3960E-01 -5.8396E-01 -8.1980E-01  7.2270E-03
   464         1.7336E-03 -3.8748E-01  3.6861E-01 -9.3467E-01 -5.9402E-01  3.7876E-01 -5.4949E-01
   465         1.4491E-03  6.7854E-01 -4.0321E-01 -5.6038E-01  7.5486E-01  8.1074E-01 -5.0196E-02
   466         1.7152E-03 -1.5037E-01 -6.8730E-02  2.3071E-01  4.2240E-01 -7.2619E-01 -9.0101E-02
   467         1.5509E-03 -2.4935E-01 -1.3849E-01 -1.9075E-01  6.0173E-01 -2.1075E-01  4.2407E-01
   468         3.8334E-03  1.8241E-02  3.8228E-01 -6.2838E-01 -4.8026E-01 -9.9700E-01 -2.3200E-01
   469         2.0161E-03 -2.4915E-01 -4.0359E-01  3.3275E-01  8.1795E-02  1.0298E-01  8.9814E-01
   470         4.1127E-03 -5.8311E-01  4.7870E-01 -8.2368E-01  6.5380E-01  1.1636E-01  6.4648E-01
   471         3.2793E-03 -1.1150E-01 -5.7142E-01 -6.4500E-01  5.3413E-01 -8.6190E-01 -7.4206E-01
   472         1.1208E-03  3.5086E-01  2.6164E-01 -5.9855E-01 -6.6951E-01 -2.0257E-01 -5.3818E-01
   473         3.4791E-03 -3.4095E-01  7.1697E-01 -5.5644E-01 -3.3921E-01 -6.2751E-01  6.0807E-01
   474         2.3040E-03 -1.6651E-01 -4.2265E-01  2.2691E-01 -2.0811E-02  5.9161E-01  3.3644E-02
   475         2.5134E-03 -7.7117E-01 -2.7775E-01  7.3206E-01 -5.4614E-01 -8.8358E-01  4.7014E-01
   476         2.0010E-04 -3.1749E-01 -5.4550E-01  5.4124E-01  6.4625E-01 -4.9099E-01  3.8647E-01
   477         1.2334E-03  3.9916E-01 -7.3231E-01  1.3882E-01 -7.8780E-01  9.7693E-01 -6.2260E-01
   478         3.7537E-03  8.9246E-03  2.2458E-01  1.0140E-01  7.6561E-01  1.8865E-04  4.4674E-01
   479         4.1233E-03  3.6883E-01 -8.7411E-01 -8.0539E-01 -8.9850E-01 -5.0385E-01  4.1348E-01
   480         2.7806E-03 -6.1647E-01  4.2419E-01  1.9090E-01 -6.3542E-01 -6.3400E-01  6.0051E-03
   481         1.8083E-03 -8.0148E-01  6.1191E-01 -3.1730E-01  7.3531E-02  7.2541E-01  7.4049E-01
   482         3.1555E-03 -5.6577E-01  5.6523E-01 -1.7175E-01 -8.9592E-01 -2.3270E-01 -9.6513E-02
   483         9.6709E-04  5.6449E-01  1.3274E-01 -7.3717E-01  9.9891E-01 -3.0991E-01 -7.6196E-01
   484         1.0845E-03 -2.3265E-01  8.5737E-02  3.8838E-01  5.7122E-01 -8.5867E-03  6.8700E-01
   485         2.8451E-03 -3.1609E-01  3.1986E-01 -3.1849E-01 -9.4473E-01  7.1406E-02  5.9189E-01
   486         2.8065E-03 -3.5027E-02  1.3540E-01 -2.4367E-01 -1.3477E-01 -5.1158E-01 -6.2531E-01
   487         3.5631E-03  4.8130E-01 -6.4048E-01 -5.5844E-01 -2.0608E-01  5.3842E-01  3.1647E-01
   488         2.2273E-03 -2.5023E-02  4.5622E-01 -6.7250E-01  7.6687E-01  8.4784E-01  2.5998E-01
   489         3.0437E-04  6.3711E-01 -3.9860E-01 -8.3000E-01 -4.9810E-01  8.2581E-01 -1.3009E-01
   490         1.4496E-03 -3.8416E-01  2.9319E-01 -8.4933E-01  1.5394E-01  7.5515E-01  3.6302E-01
   491         8.1349E-04  5.6173E-02  1.5627E-01 -5.3888E-01 -2.0817E-01 -4.5235E-01  1.5199E-01
   492         1.3795E-04 -8.0066E-01  6.0214E-01  1.6274E-01  1.8733E-01  6.9918E-01  1.9745E-01
   493         2.8446E-03 -9.8109E-01  8.5216E-01 -6.5422E-01 -4.6533E-01 -4.0342E-01  9.8511E-01
   494         1.1551E-03  1.1898E-01  9.5538E-02 -1.5722E-01 -3.6607E-01 -2.5357E-01  4.6226E-01
   495         1.2325E-03 -8.7603E-01  4.1083E-01 -4.6985E-01 -9.7278E-01 -2.7682E-02  1.0309E-01
   496         3.1135E-03  6.4605E-02 -8.5453E-01  3.2321E-01 -2.9871E-01 -5.1676E-01  6.4400E-01
   497         3.3549E-03  2.3564E-01  3.9154E-01 -2.9857E-01  4.5475E-01  7.9373E-01  9.4677E-01
   498         6.1127E-04 -7.5196E-01 -4.9165E-01  4.2843E-01 -6.8506E-02 -7.9961E-02  8.5371E-01
   499         1.8329E-03  2.2951E-01 -1.4439E-01 -1.1499E-01 -3.1003E-01 -8.8022E-01  3.2728E-01
   500         1.1903E-03  3.7513E-01 -4.4226E-01 -7.6119E-02 -6.5410E-01  1.4525E-03 -4.6198E-01
