Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          5000               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
  2304         6.9243E-05  1.4696E-01  5.3951E-01 -8.7172E-01  3.1832E-01  8.4055E-01 -5.9202E-01
  2305         3.9701E-05 -7.3911E-01 -4.8945E-01  7.2889E-01 -2.5565E-01 -8.6256E-01 -6.9015E-01
  2306         2.4022E-04  6.4627E-01 -7.9193E-01 -3.4437E-01 -3.6779E-01  4.3631E-01  3.8895E-01
  2307         2.6758E-04 -5.5761E-01 -5.2607E-01 -8.9745E-01 -3.8829E-01 -3.0834E-01 -8.9826E-01
  2308         3.2630E-04  3.5958E-01 -9.7848E-01  3.5544E-01 -3.6450E-01  5.8438E-01  1.1500E-01
  2309         1.7665E-04 -3.4131E-01  5.9361E-01 -5.4367E-02 -1.8178E-01  6.7295E-01 -3.8108E-01
  2310         2.9466E-04 -5.4585E-01  8.7681E-01 -9.5112E-01  6.3306E-01 -8.2378E-01  1.5496E-01
  2311         3.0715E-04 -3.5263E-01  4.6439E-01 -8.9028E-01  1.9719E-01 -1.3960E-01 -2.4471E-01
  2312         7.7974E-05 -8.9295E-01 -3.2021E-01  7.1888E-01 -9.7012E-01 -7.0600E-01 -3.6664E-01
  2313         3.2956E-04  1.7222E-01  3.1703E-01 -3.7216E-01  2.8391E-02 -7.1420E-01 -3.3213E-01
  2314         3.5848E-04 -7.0095E-01 -4.2317E-01 -6.3653E-01 -1.0509E-01 -8.6220E-01 -4.8006E-01
  2315         3.7817E-04 -8.4599E-01 -6.0538E-01  3.6030E-01  8.7519E-01 -8.5119E-01 -4.4414E-01
  2316         3.0981E-04  9.5290E-02  6.1130E-01 -9.8064E-01 -7.0090E-01 -1.8072E-02  4.4101E-01
  2317         3.3406E-04  2.8447E-01 -4.1763E-01 -2.0811E-01 -7.9608E-01  2.6781E-01 -8.4051E-01
  2318         1.9109E-04  7.1401E-01 -9.2699E-02 -6.9264E-01 -6.6087E-01 -2.4516E-01 -7.5139E-01
  2319         3.4528E-04 -7.8408E-01  1.7724E-02  2.0364E-01 -9.7617E-02 -9.0664E-01  7.5538E-01
  2320         2.9923E-06  8.0018E-01 -8.1919E-01 -5.5347E-01 -2.0947E-01  6.8803E-01  6.9949E-01
  2321         1.4175E-04  6.7483E-01 -8.3663E-01 -4.5167E-01 -3.3794E-01  2.7830E-02 -8.3232E-01
  2322         2.5090E-04 -1.6059E-02 -7.4581E-01  3.1009E-01 -3.7868E-02  3.0908E-01  2.5846E-01
  2323         2.8820E-04 -3.3826E-01 -6.7316E-03 -6.8583E-01 -1.0245E-02 -5.7632E-02  7.2965E-01
  2324         3.4098E-04  2.4810E-01 -7.9631E-01  5.4558E-01  6.5160E-01 -4.7765E-01  3.8595E-01
  2325         1.6836E-04 -7.6259E-01  4.2149E-01  2.2029E-01  5.2422E-01  4.2959E-01 -1.3836E-01
  2326         6.6225E-05  9.4154E-01 -5.7032E-01 -8.0494E-01  1.3397E-01 -1.3796E-02 -8.6485E-02
  2327         2.0617E-04  2.2720E-01 -1.5899E-01 -6.8951E-01 -8.6731E-01  7.2545E-01  6.7630E-01
  2328         2.1211E-04  1.7909E-01 -1.5157E-01 -9.3007E-01  1.3537E-01 -6.6775E-01 -1.7009E-02
  2329         2.6713E-04  2.2847E-01 -4.3086E-01 -1.3096E-01 -6.0610E-01  1.7663E-01 -5.2552E-02
  2330         1.7282E-04 -9.2595E-01  8.3385E-01 -5.4460E-01  7.1291E-02 -7.4075E-01 -8.2410E-01
  2331         2.6701E-04 -8.6103E-02 -9.9770E-02 -9.9692E-01 -1.8435E-01  9.3222E-01 -7.2572E-02
  2332         5.6003E-06  2.2371E-01  1.7441E-01 -2.1224E-01  1.7630E-01  7.5827E-01 -4.2628E-01
  2333         2.5716E-04  5.4056E-01 -5.1865E-01 -4.7788E-01  9.6290E-01 -7.0304E-01 -4.4101E-01
  2334         3.6389E-04  4.9713E-01 -4.9787E-01  8.3341E-02 -2.3181E-01 -8.4508E-02 -9.2981E-01
  2335         2.0006E-04  5.6349E-01 -5.1872E-01 -7.5975E-01  8.7137E-01  4.1757E-01 -1.0165E-01
  2336         2.1289E-04  4.7922E-01 -4.8209E-01 -9.1004E-01 -9.6656E-01 -6.2842E-01 -7.9787E-01
  2337         2.7828E-04 -8.5758E-01  7.7299E-01 -8.9141E-01  2.6204E-01 -6.3122E-01 -2.7547E-01
  2338         3.9407E-04 -2.8112E-01  1.6661E-01 -5.0702E-01 -5.4605E-01 -8.8410E-01  2.3740E-01
  2339         3.3645E-04 -1.1001E-01 -7.2228E-01  4.2057E-01  7.4456E-01 -6.3219E-01 -2.0088E-01
  2340         1.8288E-04  2.4356E-01  5.4163E-01 -7.2955E-01  9.0004E-01  9.6501E-01  4.6289E-02
  2341         3.0768E-04 -5.0323E-01 -1.8552E-01 -7.9997E-01  6.1377E-01 -2.1658E-02  6.3488E-01
  2342         2.1639E-04 -3.2646E-01 -7.6222E-01 -6.5036E-01 -7.6939E-01 -5.7006E-01  5.7357E-01
  2343         1.2654E-05  2.1239E-01 -9.6228E-01  8.5646E-03  7.5912E-01 -8.4628E-01 -5.9715E-01
  2344         1.2514E-04 -7.6693E-01 -8.9457E-01  3.3422E-02 -6.9425E-01 -9.3208E-02  3.4998E-01
  2345         3.0876E-04 -8.0106E-01 -9.6926E-01 -3.7176E-01  8.5485E-01  2.5687E-01  9.8363E-01
  2346         7.2508E-05  1.8732E-01  3.0013E-01 -2.3180E-01  7.6796E-01  6.8390E-01 -9.7177E-01
  2347         2.0189E-04  1.9728E-01 -9.7167E-01 -3.0649E-01 -8.1727E-01  1.9329E-01 -3.4034E-01
  2348         1.7059E-05 -4.0981E-01 -8.2298E-01  1.5651E-01  4.3915E-03 -9.6084E-01 -7.1074E-01
  2349         2.1153E-04 -7.8947E-01 -2.2419E-01  2.8836E-01  6.5996E-01 -5.6604E-01 -7.2355E-01
  2350         1.8283E-04 -6.3693E-01 -8.8273E-03  5.0828E-01  9.1483E-01  1.4152E-01  9.9399E-02
  2351         5.4768E-05 -8.4337E-01  1.4051E-01 -1.4384E-01 -9.8638E-01 -5.4735E-01  1.5104E-01
  2352         2.2173E-04 -3.3386E-01 -1.3709E-01  6.3097E-01  6.9973E-01 -1.9493E-01  3.8160E-01
  2353         3.2325E-04 -4.1544E-01  1.6190E-01 -7.5002E-02 -8.5350E-01 -2.4867E-01  4.3471E-01
  2354         3.5114E-04 -3.7337E-03  1.9420E-01 -7.3029E-01 -9.1277E-01 -7.6197E-01  9.5861E-01
  2355         7.2518E-05 -6.9047E-01 -9.4243E-01  7.7317E-01 -5.5839E-01  9.3934E-01  2.0557E-02
  2356         2.1012E-04 -4.0383E-01 -7.3419E-01  2.7379E-01 -7.4253E-01 -7.5306E-01  1.3813E-01
  2357         1.5929E-04  1.7275E-01 -8.8461E-01 -8.8549E-01  7.4035E-01  3.9376E-01  3.4587E-01
  2358         1.7609E-04 -7.1735E-01 -4.1712E-01  6.9374E-01 -8.3799E-01 -5.9575E-01  4.8765E-01
  2359         2.9482E-04  4.3435E-01 -2.2357E-01 -4.4670E-01 -1.7120E-01  5.5127E-01  8.9120E-01
  2360         3.3931E-04 -9.7160E-01 -6.5482E-01 -2.3008E-01  9.2187E-01 -6.2251E-01 -1.1824E-01
  2361         1.2501E-04 -8.8065E-01  3.1059E-02 -5.3765E-01 -7.7977E-01  9.8856E-01  1.0479E-01
  2362         3.2009E-04 -5.1945E-01  4.8893E-01 -7.4629E-02 -4.2509E-01 -7.4815E-01  4.1781E-02
  2363         1.7767E-04 -4.7763E-01 -7.2211E-01 -3.8289E-01 -3.8431E-01 -8.8796E-01 -5.4514E-01
  2364         3.7998E-04 -6.2712E-01  8.8428E-01 -7.7524E-01 -3.2485E-01  6.8622E-01  9.5605E-02
  2365         3.9187E-05 -8.3699E-01  3.4978E-01 -3.3161E-01  1.6734E-01 -6.8339E-01 -8.7688E-01
  2366         3.8844E-04 -4.2551E-01  8.3004E-01 -6.3442E-01  7.8397E-01  9.0746E-02  7.9658E-01
  2367         3.2046E-04  1.4416E-01 -8.8580E-01  1.8130E-01  1.2451E-01  6.6808E-01 -8.3276E-01
  2368         3.2759E-04 -2.8504E-01 -4.5711E-01 -2.7354E-01  1.6567E-01 -9.9957E-02  9.3143E-01
  2369         1.7382E-06 -1.1463E-01  1.6819E-01 -7.4717E-01 -7.8687E-01  5.8294E-01  2.2636E-01
  2370         2.8373E-04  2.9530E-01 -4.0672E-01 -4.0735E-01  5.2089E-01  7.5285E-01  6.8095E-01
  2371         2.7305E-04 -5.1893E-01 -9.9835E-01  2.4759E-01  4.5679E-01  9.9178E-01  1.6584E-01
  2372         1.6851E-04 -8.9299E-02 -3.8191E-01 -1.7334E-01  9.7831E-01  4.4610E-01  7.7467E-01
  2373         8.9636E-05 -9.8405E-01  8.9923E-01 -4.2818E-01  6.7276E-01  7.0857E-01  6.4561E-01
  2374         2.9386E-04  3.9238E-01  1.0161E-01 -7.9603E-01 -7.4613E-01 -9.8680E-01 -7.4902E-01
  2375         2.6256E-04 -4.0430E-01  3.4678E-01 -6.7810E-01  1.5755E-01  9.6867E-01 -1.2599E-01
  2376         9.5197E-05 -7.0702E-01 -9.2349E-01  8.1644E-01 -5.9702E-02  3.0673E-01 -1.9460E-01
  2377         1.4787E-04 -6.2902E-02 -3.5059E-02 -8.3306E-01  1.5089E-01  2.2523E-01  3.2136E-01
  2378         1.5857E-04  2.9856E-01  1.7079E-01 -7.5064E-01 -3.8187E-01 -2.6425E-01  7.6307E-01
  2379         1.0337E-04  4.8569E-01 -5.9486E-01 -5.8838E-01  7.6598E-01 -1.6339E-01 -5.6980E-01
  2380         3.8020E-04  8.1836E-02 -3.8419E-01 -7.0232E-01 -7.9046E-01 -6.1607E-01 -9.2414E-01
  2381         3.2233E-04 -9.0928E-01  7.2906E-01 -5.0228E-01 -4.8796E-01 -9.0188E-01 -8.0091E-02
  2382         3.4978E-04 -4.1747E-01  8.2075E-01 -7.3329E-01 -6.3110E-01 -4.9641E-02 -8.4864E-01
  2383         2.5140E-04 -9.0832E-02 -6.4411E-01  1.5567E-01  4.6307E-01 -2.5644E-01 -1.6471E-01
  2384         2.5772E-04 -9.8018E-01  9.7783E-01 -8.1479E-01 -7.9952E-01 -8.1616E-01 -9.9585E-02
  2385         1.9785E-04 -9.5100E-01 -8.7800E-01  9.2737E-01  9.6520E-01 -3.0118E-01 -1.5608E-01
  2386         3.2627E-04 -3.5274E-02  3.3802E-01 -9.3903E-01 -1.1319E-01  1.1817E-01 -7.9113E-01
  2387         3.4046E-04 -3.8557E-01  2.4782E-01  4.2673E-01  1.5182E-01  5.3047E-01 -6.7425E-01
  2388         3.9496E-04 -7.3174E-01 -3.1251E-01  8.0330E-01 -8.6909E-01 -2.8961E-01 -7.2000E-01
  2389         1.4410E-04 -4.4101E-01 -4.5042E-01 -1.6447E-01  5.0786E-01 -6.8894E-01 -2.6739E-01
  2390         2.3207E-04 -8.6145E-01  5.5666E-01  1.5263E-01  1.2328E-01  4.6614E-01 -3.6933E-01
  2391         9.1412E-05 -1.7438E-01 -8.7317E-02 -2.5446E-01 -5.7675E-01  7.1088E-01  5.2607E-01
  2392         2.9168E-05  4.2217E-01  1.7412E-01 -3.2209E-01  7.1600E-01 -5.6252E-01 -6.3596E-02
  2393         1.7342E-04 -4.9472E-01 -5.0950E-01  8.2501E-01 -7.3344E-01  1.6263E-01  5.6887E-01
  2394         2.5809E-04 -2.8717E-01 -7.0526E-01 -1.1241E-01 -7.8751E-01  2.0675E-01 -5.5597E-01
  2395         3.2558E-04 -3.5383E-01 -7.0935E-01 -5.0786E-01  7.2891E-01  2.9459E-02  3.3052E-01
  2396         3.3420E-04 -6.2139E-01  8.4316E-01 -5.9185E-01  6.8044E-01  7.4557E-01 -3.4784E-02
  2397         3.5633E-04  4.9445E-01 -5.7686E-01 -3.0793E-01  4.3091E-01 -8.2494E-01  1.6748E-01
  2398         3.4521E-04  1.9947E-02  2.4954E-01 -8.1183E-01  1.4529E-01  5.7474E-01 -9.5953E-01
  2399         2.3321E-04  3.4774E-01 -5.0970E-01 -4.8922E-01 -6.6957E-01 -4.8394E-01  8.1717E-01
  2400         2.1533E-04 -2.7364E-01 -6.3607E-01  7.1719E-01 -8.5405E-01  1.2086E-01 -1.0829E-02
  2401         3.2457E-04 -3.4109E-01 -8.7173E-02  9.4145E-02  8.3918E-01 -9.4839E-01  9.6663E-01
  2402         3.7615E-04 -4.2377E-01 -1.5057E-02 -5.2822E-01  7.0517E-01 -6.2825E-01  4.1719E-01
  2403         1.8213E-04  5.6919E-01 -1.1584E-01 -4.3568E-01  1.4777E-01 -9.7321E-01  2.9530E-01
  2404         2.0631E-04 -6.6190E-01  4.4822E-01  1.2762E-02 -7.0669E-01 -6.6585E-01  8.0365E-01
  2405         3.5952E-04 -4.0664E-01  5.0915E-01 -9.3344E-01  5.6357E-01  5.5713E-01 -3.7935E-01
  2406         1.3740E-04 -9.9758E-01  9.7106E-01 -9.6858E-01  6.8372E-01  2.4782E-01  5.3192E-01
  2407         3.8812E-04 -7.7161E-01 -4.3315E-01 -6.8052E-03 -4.3848E-01 -6.0834E-01 -6.2836E-01
  2408         1.2650E-04 -9.6220E-02  7.2242E-01 -7.6275E-01 -8.6865E-01 -3.1515E-01  7.8800E-01
  2409         3.8204E-04  7.5613E-01 -5.2173E-01 -3.8891E-01  1.9705E-01 -4.1469E-01 -8.1350E-01
  2410         8.9438E-05 -2.8263E-01  3.4935E-01 -8.0681E-01 -5.9589E-01 -6.8905E-01  5.1153E-01
  2411         1.2341E-04 -1.4666E-01 -8.6526E-01 -6.8857E-01 -2.2625E-01 -4.6038E-01  1.3729E-01
  2412         2.4487E-04 -9.6142E-02  6.1681E-01 -7.4316E-01  9.6507E-01  1.0723E-02 -6.4944E-02
  2413         1.7592E-04 -8.2704E-02  9.6946E-02 -6.8324E-01  4.1111E-01  4.8592E-01  3.2121E-01
  2414         2.4918E-04 -3.2915E-01  7.9295E-01 -7.1502E-01  3.3137E-01  2.8986E-01  7.2410E-01
  2415         5.5388E-06 -1.4220E-01  9.6409E-02 -4.7865E-01  5.0425E-01  3.8428E-01  5.8858E-01
  2416         1.8436E-05 -7.7081E-01  4.8298E-01 -8.0580E-01 -2.5839E-01 -2.9062E-01  7.5976E-01
  2417         2.9372E-04 -3.8058E-02  5.7731E-02 -2.6297E-01  9.3634E-01  1.3444E-01  9.2651E-01
  2418         1.1831E-04  5.2394E-01  8.6011E-02 -7.5599E-01  5.4069E-01  2.5248E-01 -2.0128E-01
  2419         1.6089E-04  3.3525E-01 -9.1457E-01 -6.5387E-02 -9.3566E-01 -4.9338E-01  8.1304E-01
  2420         3.4717E-04 -8.1630E-01 -2.5263E-01  1.8982E-01 -5.0296E-01  3.7431E-01  8.6422E-01
  2421         2.2242E-04  5.2481E-01  2.7606E-01 -9.9623E-01  4.3309E-01  6.2392E-01  2.4671E-01
  2422         3.3579E-04 -2.0575E-01 -1.5381E-01 -8.0596E-01 -1.8467E-01 -7.8294E-02 -3.9610E-01
  2423         2.3137E-04  4.6848E-01  1.9642E-01 -5.2380E-01 -9.6926E-02  5.3548E-01 -6.1672E-01
  2424         1.8490E-05  3.6144E-01 -6.1132E-01 -9.2588E-01 -2.7383E-01 -5.9877E-01 -1.9890E-02
  2425         3.0652E-04  3.9376E-02 -7.5688E-01 -5.2586E-01 -5.5152E-01  2.3487E-01 -3.0457E-01
  2426         1.1301E-04 -2.8477E-01  2.9575E-01  1.8002E-01 -7.6213E-01  8.0995E-01  7.1749E-01
  2427         2.1960E-04 -8.3022E-01  8.0864E-01 -2.9783E-01 -3.6919E-01 -6.8075E-01 -6.8974E-01
  2428         1.4038E-05 -4.1568E-01  7.2455E-01 -9.1790E-01  8.2460E-01 -5.2277E-01  9.0309E-01
  2429         6.8536E-05 -7.6445E-01 -5.9434E-02 -5.9869E-01 -1.9276E-02  6.2718E-01 -3.3337E-01
  2430         1.7429E-05 -1.5284E-02 -4.0363E-01 -5.3491E-01 -3.3147E-01  9.1466E-01 -5.1945E-01
  2431         1.2460E-04 -9.5106E-01 -7.5537E-01  4.5376E-01 -2.1938E-01  9.3263E-01  1.8656E-01
  2432         3.3906E-04 -8.2043E-01 -3.4775E-01  1.3123E-01  3.9409E-01  3.0007E-01  3.5279E-01
  2433         1.7051E-04 -8.7567E-01  2.8044E-02 -2.7529E-02  3.5311E-02 -9.2182E-02  1.5080E-01
  2434         2.4264E-04  6.8157E-03  5.9102E-01 -4.7199E-01  7.4024E-01 -3.1511E-01 -4.1321E-01
  2435         3.4969E-04 -1.3182E-01 -4.5051E-01 -3.9211E-01 -6.3944E-01  1.8809E-01 -9.1208E-01
  2436         1.7035E-04  6.9782E-01 -5.9682E-01 -1.9894E-01 -6.4606E-02  1.4172E-01 -1.2944E-01
  2437         1.7377E-04 -2.1528E-01 -2.2731E-02  5.0680E-01  7.5633E-01 -4.8387E-02 -2.5060E-01
  2438         2.8471E-04  2.6115E-01 -9.9002E-01 -5.4016E-01  8.0792E-01  9.2235E-01 -9.1910E-01
  2439         2.5108E-04 -2.5409E-01  6.3759E-01 -8.6392E-01  9.2594E-01 -3.1501E-01  5.7314E-01
  2440         2.7120E-04 -1.9045E-01 -5.6169E-01  3.0867E-02  8.4181E-01  8.2495E-01 -4.0377E-01
  2441         3.7600E-04 -4.8565E-01  4.2456E-01 -4.5318E-01  1.3719E-01 -5.7782E-01  6.3057E-02
  2442         8.6538E-05  3.4223E-01 -9.1989E-01  4.6262E-01 -1.8965E-01 -8.8331E-01 -7.9357E-01
  2443         2.3907E-04 -4.9018E-01  2.8985E-01 -9.4693E-01  6.2290E-01 -8.3605E-01 -7.0149E-02
  2444         1.4350E-04 -3.9419E-01 -3.2644E-01  3.3055E-02  6.8013E-02  3.5429E-01  2.6589E-01
  2445         9.7257E-05  6.3892E-01 -5.1340E-01 -6.0543E-01  9.3285E-02 -2.8437E-01 -5.9968E-01
  2446         2.1784E-04 -1.6322E-01  6.0424E-01 -7.5469E-01  5.5260E-01 -3.1726E-01  7.5600E-01
  2447         2.7081E-04 -7.6901E-01 -6.3952E-01  5.9693E-01  6.5489E-01  9.5000E-01  6.0536E-01
  2448         2.9561E-04  9.9173E-02  3.8136E-01 -9.3274E-01 -2.7893E-01 -4.5876E-01  6.4009E-01
  2449         1.0823E-04 -6.7157E-01  2.2581E-01  6.3238E-03 -5.2419E-01  9.2412E-01  8.4592E-01
  2450         1.8654E-05 -2.8265E-01 -9.8270E-01 -7.7141E-01 -9.9126E-01 -6.1080E-01 -1.4560E-01
  2451         2.7071E-04 -3.7779E-02  4.2592E-01 -1.1876E-01  3.0628E-01  1.8477E-01  4.9966E-01
  2452         2.9829E-04  2.4433E-01 -5.4310E-01 -5.5697E-01  5.1725E-01 -8.0504E-01  5.1111E-01
  2453         1.5746E-04 -6.6807E-01  5.7788E-01 -9.0038E-01  1.9737E-03  9.2073E-01  1.8586E-01
  2454         2.8188E-04 -7.5183E-01  9.3966E-02  6.4054E-01 -4.9016E-02 -7.0860E-01 -5.2397E-01
  2455         8.3495E-05  1.3000E-01 -9.7116E-01 -1.7466E-01 -4.2352E-01  4.7650E-01 -1.4588E-01
  2456         3.4073E-04 -9.5121E-01  3.0884E-01  8.9699E-02 -7.3549E-01 -7.8015E-01 -9.9499E-01
  2457         2.3808E-04 -8.1355E-01  5.8097E-01 -9.3330E-01 -3.4280E-01  4.7940E-01  1.5684E-01
  2458         1.1143E-04  8.8838E-02  1.5248E-01 -2.9526E-02 -9.5526E-01  8.4196E-01  6.1268E-01
  2459         2.8566E-04  2.2048E-01 -7.1650E-01  3.3700E-01 -4.4967E-01 -5.4921E-01  2.3797E-01
  2460         2.5429E-04  8.5949E-01 -3.6798E-01 -6.8935E-01  9.3197E-01  9.1764E-01  3.4532E-01
  2461         2.5947E-04  1.7239E-01 -6.3426E-01 -5.4046E-01 -4.6317E-01 -8.0192E-01 -2.1162E-01
  2462         2.7059E-04  4.3364E-01 -4.1866E-01  4.6786E-02  8.1248E-01  8.6831E-01 -1.1122E-01
  2463         1.4376E-04 -3.6749E-01 -6.6207E-01  6.3554E-01 -9.7903E-01  3.7011E-01 -6.6091E-01
  2464         2.8326E-05 -3.5223E-01 -9.8241E-01 -2.4289E-02  3.5291E-01  6.3384E-01 -6.9361E-01
  2465         3.9769E-04  8.7990E-01 -9.8067E-01 -7.6352E-01  6.9299E-01  8.2905E-01  7.9050E-03
  2466         1.2808E-04 -7.5548E-01  3.3037E-01 -2.8569E-01  6.9955E-01  5.9917E-01  4.9407E-01
  2467         2.6820E-04 -4.3499E-01 -4.2711E-01  5.4960E-01  7.2209E-01  9.4536E-01  5.5704E-01
  2468         2.4313E-04  8.1794E-01 -3.3003E-01 -5.3315E-01 -2.5564E-02 -4.9547E-01 -3.9776E-01
  2469         2.8710E-04  1.7636E-01 -5.7010E-01 -2.4657E-01 -1.4063E-01 -2.4651E-01  2.8372E-01
  2470         1.0895E-04  1.1727E-01  2.2676E-03 -4.4377E-01 -5.5150E-02  2.5836E-01 -8.7290E-01
  2471         2.5705E-04 -1.3951E-01  4.8824E-01 -6.0547E-01 -4.1708E-01 -5.3642E-01  2.5901E-01
  2472         1.9657E-04  7.5434E-01 -5.7097E-01 -6.2826E-01  2.3151E-01 -1.3239E-01  8.3317E-01
  2473         2.8185E-04 -1.7909E-01 -9.9679E-01 -3.4057E-01  1.2473E-01 -5.3925E-01  1.5914E-01
  2474         2.1103E-04  7.4820E-01 -4.1559E-01 -7.2460E-01  8.5098E-01  3.7441E-01 -7.7980E-01
  2475         1.1927E-04 -8.6817E-01 -1.0824E-02 -9.5321E-01 -2.0251E-01  3.9573E-02  6.4090E-01
  2476         1.6218E-04 -5.7113E-01  8.4324E-01 -7.3944E-01  2.8165E-01  4.0940E-01  4.2060E-02
  2477         3.7044E-04  2.1676E-01 -1.9064E-01 -1.6254E-01 -9.4427E-01  3.3451E-01 -7.1714E-01
  2478         2.7974E-04 -8.9836E-01  6.9246E-01 -3.5126E-01  2.3740E-01 -5.7852E-01  4.2995E-01
  2479         1.0539E-04  4.3768E-01 -5.0333E-01 -7.0852E-01  1.2280E-01 -3.5911E-01  8.2761E-01
  2480         2.6386E-05  4.5727E-01 -9.7215E-01 -7.5552E-01  7.8443E-01  3.8826E-01  7.8723E-01
  2481         3.8958E-04 -9.7109E-01  7.4932E-01 -2.6091E-01 -4.9406E-03 -6.5473E-02  4.5946E-01
  2482         3.7456E-04  1.6983E-01 -1.0190E-01 -2.9715E-02  9.5779E-01  4.7265E-01  9.5511E-01
  2483         6.4835E-05 -8.6364E-01  8.2642E-01 -2.4860E-01  7.5405E-01  1.2381E-01 -1.1701E-01
  2484         6.5789E-05  2.7413E-01  4.5321E-01 -6.2514E-01 -9.8249E-02 -5.5732E-02 -7.0931E-02
  2485         4.9129E-05  2.5783E-01 -4.3324E-01  3.9554E-01  9.9150E-01  3.9328E-01 -4.5911E-01
  2486         1.6333E-04  3.2207E-01 -3.8791E-01 -7.6721E-01  1.1149E-01  8.6634E-01 -2.2454E-01
  2487         2.7479E-04  3.8071E-01 -6.1109E-01  4.8509E-02 -8.8503E-01  7.0437E-01 -9.3072E-01
  2488         1.8085E-04 -8.6522E-01  9.4800E-01 -8.5108E-01 -3.9209E-01  9.4673E-01  1.1908E-01
  2489         2.9954E-04 -6.8932E-01 -2.1749E-01  6.8172E-01 -5.0313E-03 -6.0599E-01  6.0624E-01
  2490         1.1375E-04 -2.2709E-01 -2.1552E-01  2.7915E-03  6.5788E-01 -8.5471E-01  7.5971E-01
  2491         1.9246E-05 -1.2563E-01 -3.6173E-01  6.3867E-01  5.3019E-01 -1.7047E-01 -2.2364E-01
  2492         6.8392E-05 -4.5741E-02 -6.3071E-01  4.7005E-01  7.3225E-01  9.0564E-02  5.6005E-01
  2493         3.9006E-04  9.0553E-01 -4.0180E-01 -9.5177E-01  3.7810E-01  8.9161E-01 -8.9549E-01
  2494         2.7344E-04 -3.4613E-01 -5.4120E-01 -1.7500E-01  5.2291E-01  8.2746E-01 -7.5071E-01
  2495         3.5402E-04 -6.1828E-02  7.5451E-01 -8.7671E-01  7.8927E-01 -9.1506E-01  4.7325E-01
  2496         3.2875E-04 -2.9972E-01 -2.2518E-01  1.2040E-01  4.9308E-01  2.4103E-01 -8.7241E-01
  2497         1.0787E-04  8.0292E-01 -1.6914E-01 -9.3865E-01  6.0750E-01  5.6817E-01  8.5861E-01
  2498         3.5461E-04 -7.5451E-02  5.7088E-01 -4.4504E-01  3.7664E-01 -4.1563E-01 -9.7371E-01
  2499         2.2233E-04 -7.0081E-02 -8.8175E-01 -2.3636E-01 -7.7981E-01 -8.8208E-02 -9.3677E-01
  2500         1.9377E-04 -8.0914E-01 -1.8087E-01 -8.2316E-01 -4.7934E-01 -8.7504E-01  2.8428E-01
  2501         3.6933E-04 -2.4397E-01 -5.7043E-01 -4.5132E-01 -7.8013E-01 -7.2024E-01 -4.8140E-01
  2502         3.9209E-04 -3.5508E-01 -8.4129E-01 -4.8092E-01 -8.5718E-01 -3.3185E-02 -7.2871E-01
  2503         2.4610E-04 -4.9159E-01  8.9805E-01 -7.3813E-01  1.3471E-01 -8.3618E-02 -7.8070E-01
  2504         1.3509E-04 -6.3865E-01 -4.9843E-01 -4.3000E-01  6.1570E-01  7.5010E-01 -7.4943E-01
  2505         1.5337E-04  1.4606E-01 -8.0277E-01  8.0408E-02  9.3576E-01  6.1224E-02 -3.9683E-01
  2506         1.6646E-04  7.4638E-01 -6.2346E-01 -1.0721E-01 -9.5801E-01 -7.7736E-01 -4.3979E-01
  2507         2.2069E-04  2.8765E-01 -5.2564E-01 -4.6767E-01 -3.1842E-01 -9.3145E-01 -1.1757E-01
  2508         2.2467E-04 -2.7886E-01  1.1930E-01 -3.1097E-01 -7.4865E-01 -3.7462E-01 -2.6068E-01
  2509         1.8071E-04  8.6146E-01 -3.2823E-01 -8.2733E-01  5.2053E-01 -6.1060E-01  6.7755E-01
  2510         3.3892E-04  1.3609E-01  2.4044E-01 -5.0001E-01  6.6949E-01 -3.2037E-02  8.5124E-01
  2511         8.7787E-05  6.3411E-01 -7.4264E-02 -4.8533E-01  5.7596E-01  5.0224E-01  3.7380E-01
  2512         2.5163E-06  5.0092E-01 -2.2600E-01 -2.6515E-01 -1.9758E-01 -7.5001E-01 -7.6307E-01
  2513         5.8967E-05  2.5447E-01 -5.9981E-01 -8.2103E-01 -9.7473E-01 -5.6309E-01 -7.2560E-01
  2514         2.6618E-04  9.3124E-03  1.9109E-01 -2.7467E-01 -5.7064E-01 -7.5159E-01  6.6089E-01
  2515         2.4171E-04 -8.2157E-01  3.8266E-01 -5.2693E-01 -2.4660E-01  3.5302E-01  4.9878E-01
  2516         5.4030E-05 -8.6473E-01 -6.2809E-02 -9.4579E-01 -9.7026E-01  3.4523E-01  5.9142E-01
  2517         2.9907E-05  6.6864E-02  2.2973E-01 -8.1087E-01 -4.5513E-01  7.6169E-01 -3.8247E-01
  2518         2.5359E-04  4.9032E-01 -3.4720E-01 -4.9987E-01  9.6998E-01 -7.8964E-02  9.5711E-01
  2519         1.4436E-05 -1.3411E-01  7.5638E-01 -6.1311E-01 -4.4765E-01  8.1571E-02 -2.8797E-01
  2520         4.0776E-05  5.2905E-01 -5.0728E-01 -3.7068E-01 -3.2503E-01  6.3742E-02  3.8322E-01
  2521         2.5658E-04  4.5386E-01  2.6933E-01 -6.0088E-01  9.5857E-01  4.2403E-01  3.7441E-01
  2522         1.2498E-04 -9.4631E-01 -9.2898E-01 -8.4044E-01 -4.0609E-01 -2.7657E-01  9.5231E-01
