Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          1000               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
   444         2.3712E-04 -6.9494E-02 -4.1707E-01 -8.1817E-01 -9.5435E-01 -3.9962E-01 -1.3632E-01
   445         9.2097E-04 -1.1230E-01  5.9522E-01 -8.2637E-01 -8.2122E-01 -3.8406E-01 -8.7109E-01
   446         1.5248E-03 -6.2260E-01 -1.2992E-01  1.4803E-01  6.1028E-01  1.9035E-01 -7.0122E-02
   447         1.9222E-03  3.0098E-01 -2.7929E-01 -9.5096E-01  2.7783E-01 -3.8126E-01 -7.0897E-01
   448         5.5385E-04  5.0895E-01 -5.2513E-01 -1.9977E-01 -7.4947E-01  8.4544E-01 -7.2653E-01
   449         1.3478E-03 -6.0416E-01  8.7399E-01 -6.7769E-01  4.0494E-01  8.4504E-01  3.8308E-01
   450         1.5933E-03 -7.8079E-01  7.9842E-01 -4.5497E-01  6.4070E-01  9.5850E-03 -2.5039E-01
   451         1.4518E-03  2.3364E-01 -4.0851E-01 -9.8654E-01  9.4247E-01  6.2098E-01 -7.5584E-01
   452         1.1246E-03 -8.2998E-01 -3.1234E-01  3.1779E-02  1.3203E-01 -5.6145E-01 -9.7135E-01
   453         1.2324E-03 -5.8053E-01 -7.0827E-01  4.7612E-01 -1.7378E-01  1.8153E-01  8.9533E-01
   454         4.4029E-04 -9.9132E-01 -4.0461E-01  1.9174E-01  1.0780E-01  5.1642E-01 -1.6193E-01
   455         9.4937E-04 -5.5947E-01  7.1179E-01 -2.9018E-01  8.5960E-01  2.6295E-01  5.3326E-01
   456         8.3389E-04 -5.8168E-01 -1.2434E-01 -6.9477E-01 -6.4669E-01 -9.0933E-01 -2.8460E-01
   457         1.8092E-03  3.0540E-01 -7.6176E-01 -3.3829E-01  1.8156E-02 -7.9287E-01  3.6337E-01
   458         1.1794E-03 -1.7572E-01 -3.3912E-01 -9.0888E-01  5.6368E-01 -1.3037E-01  2.0692E-01
   459         2.3386E-06  3.0437E-01 -1.2989E-01 -6.4123E-01 -7.5632E-01 -9.6767E-01  2.9869E-02
   460         7.7084E-04  3.2608E-01  4.1162E-01 -7.1723E-01  9.3916E-02  3.4893E-01  2.0561E-01
   461         1.9134E-03  1.0342E-01 -8.4379E-01 -1.6280E-01 -6.1036E-01 -7.2412E-01  8.0701E-01
   462         1.4556E-03 -9.6231E-01  7.0906E-01 -3.7525E-01  5.8266E-01  4.4422E-01 -7.5469E-01
   463         1.4228E-03 -6.5549E-01  8.7128E-01 -7.4216E-01 -5.8827E-01  6.4935E-01  8.7860E-01
   464         1.2407E-03  8.7257E-01 -3.4413E-01 -9.7729E-01 -5.8913E-01  8.4719E-01  1.8403E-01
   465         3.7010E-04 -9.9891E-01 -4.8725E-01  1.0980E-01  3.1488E-01 -1.6998E-01 -2.7816E-01
   466         1.7924E-03  8.4459E-01 -8.6868E-01 -8.4485E-01 -9.3757E-01 -9.3385E-02 -9.7755E-01
   467         1.7126E-03 -1.3894E-01 -2.2298E-02 -6.4495E-02  9.6577E-01  5.0601E-01 -8.7228E-01
   468         1.3753E-04 -9.3404E-01  1.1008E-01  2.1843E-01  2.0726E-01  9.8532E-01 -8.4560E-01
   469         1.4942E-03 -9.4415E-01  3.6061E-01  1.8645E-01 -2.7756E-01 -4.1222E-01 -5.9723E-01
   470         1.6948E-03 -8.9181E-01 -7.3588E-02  7.2772E-01  2.4104E-01  9.4723E-01 -9.2661E-01
   471         2.1931E-04  4.0582E-01  2.3122E-01 -5.8092E-01  9.7093E-01  9.2796E-01 -9.0291E-01
   472         1.8826E-04 -8.8893E-01 -7.0618E-01 -3.1046E-02 -7.7584E-01  3.7670E-01  7.6403E-01
   473         7.6436E-04 -8.8664E-01  6.7821E-01 -3.1203E-01 -6.7238E-01  1.5449E-01  6.8161E-01
   474         2.2584E-04 -8.3926E-01 -6.1632E-01  1.4758E-01 -9.0256E-01  4.5881E-01  6.0393E-01
   475         1.3311E-03 -7.3506E-01 -1.4776E-01  2.3793E-01  5.9084E-02  8.4247E-01 -3.5237E-01
   476         9.5925E-05  1.5805E-01  3.5650E-01 -1.1980E-01 -4.0706E-01 -4.1375E-01 -1.9418E-01
   477         8.8862E-04  2.2827E-01  1.4460E-01 -7.1684E-01 -8.7047E-01 -6.9629E-01 -8.1422E-01
   478         8.5309E-04 -2.4972E-01  4.8328E-01 -5.2529E-01 -4.6940E-01  6.1022E-01  6.9480E-01
   479         5.1436E-04 -9.6274E-01 -5.6425E-01  1.0882E-01  5.2437E-01 -3.4432E-02 -4.7351E-01
   480         1.5067E-05 -7.0069E-01 -3.0064E-01 -1.8097E-01  2.7450E-01  2.3886E-01 -8.0165E-02
   481         4.6097E-04 -7.7683E-01 -4.5900E-01  4.6626E-01  9.3692E-01 -6.3754E-01  5.1596E-01
   482         8.9377E-04 -5.4123E-01  5.2815E-01 -5.9912E-01 -6.0794E-01  8.8969E-01  9.8855E-01
   483         1.5149E-03  4.2698E-02 -4.3888E-01 -2.7879E-01 -8.1828E-01 -1.0931E-01 -5.1015E-01
   484         6.0638E-04 -8.7461E-02 -6.9652E-01 -5.0863E-01  6.9229E-01  9.9416E-01  5.0578E-01
   485         1.5220E-03 -7.6674E-01 -2.9081E-01  3.1591E-01  1.2114E-01  2.4527E-01  2.5200E-01
   486         9.4476E-04 -9.4712E-01  1.5099E-01 -8.8914E-01  3.4843E-01 -1.9857E-01 -1.1495E-01
   487         9.7043E-04 -8.8491E-01  2.7633E-01 -9.4761E-01 -5.7377E-01  2.4955E-01  9.3540E-02
   488         1.2192E-04 -7.3585E-01 -5.1641E-01  2.7944E-01 -4.7631E-01 -8.3753E-01 -5.5909E-01
   489         4.6695E-04 -9.4093E-01 -2.6206E-03 -1.3480E-01  3.2680E-01  7.7464E-01 -8.9542E-01
   490         6.9156E-04 -8.2725E-01 -7.2715E-01  3.7368E-01 -4.7193E-01 -2.8470E-01  2.4674E-02
   491         1.6275E-03 -1.4663E-01 -9.7998E-01  6.6831E-01 -2.1569E-01  2.8966E-01 -8.8249E-01
   492         1.4027E-03 -1.6301E-01 -2.0049E-01 -5.4988E-02  5.9830E-01  1.2169E-01 -3.2316E-01
   493         1.7499E-03 -7.9257E-01  5.6597E-01 -8.7920E-01 -4.8304E-01 -2.7186E-01  7.7470E-01
   494         3.1460E-04 -6.7492E-01  5.0194E-01 -7.1311E-01 -5.8813E-01  3.6746E-01 -7.1061E-01
   495         1.4482E-03 -6.8876E-01  3.4552E-01 -6.5624E-01 -1.7385E-01 -7.8316E-01  9.5613E-01
   496         1.9709E-04 -9.3168E-01  2.7189E-01  8.2846E-02  2.1098E-01  4.0437E-01 -2.3776E-01
   497         6.2546E-04 -7.2023E-01  7.4652E-01 -8.3684E-01 -5.5779E-01  6.5064E-01 -3.4089E-01
   498         6.2087E-04 -9.5826E-01 -7.9984E-01  7.2094E-01  1.4686E-01 -6.0623E-01 -2.0229E-01
   499         1.5656E-04 -3.3626E-01 -3.8963E-01 -4.0508E-01  1.9940E-01 -4.9073E-02  1.0472E-01
   500         6.0075E-04  8.1901E-01 -2.8867E-01 -8.0688E-01  5.0640E-01  9.6178E-01 -6.4993E-01
   501         2.0825E-04 -3.0469E-01  2.4164E-01 -9.2258E-01  2.8747E-01 -6.4437E-01  2.9052E-01
   502         1.5931E-03 -9.4584E-01 -5.3118E-01  4.1501E-01  4.0798E-01 -6.0507E-01  3.4082E-01
   503         2.0285E-03 -7.1293E-01 -4.9051E-01  3.6667E-01  8.1035E-01 -4.9618E-01 -1.5158E-01
   504         3.2358E-04 -3.1034E-02 -9.6440E-01  2.5026E-01 -9.0646E-01  8.1473E-01 -4.8925E-01
   505         8.6190E-04  7.1254E-02 -1.3405E-01 -2.9351E-01  4.6321E-01  3.0077E-01 -4.4368E-01
   506         1.5531E-03 -9.6292E-01  3.1597E-01 -9.3236E-01  2.6847E-01 -3.3199E-01 -7.2007E-01
   507         1.0565E-03 -9.0601E-01 -3.5523E-01 -1.1209E-01 -1.7810E-01 -8.2416E-01 -4.5560E-02
   508         1.7548E-03 -3.6942E-01 -3.3125E-01 -5.7846E-01 -1.3450E-01 -5.5041E-01  4.7566E-01
   509         4.3399E-04  8.6028E-01 -4.2252E-01 -9.7706E-01  1.9019E-01  6.8042E-01  8.0186E-01
   510         9.3623E-04  2.5498E-01 -6.2515E-01 -8.9200E-01 -7.9790E-01  6.6845E-01  8.0479E-01
   511         1.0293E-03 -9.8109E-01  3.2509E-01 -4.1835E-02 -7.6496E-01 -3.8343E-01 -4.0605E-01
   512         1.2160E-03 -7.6143E-02 -2.3670E-01 -2.9866E-01 -5.2364E-01 -9.4322E-01  7.5070E-01
   513         1.1256E-03 -8.7041E-01  2.5388E-01 -6.2115E-02 -3.0463E-01  9.3158E-01 -1.0424E-01
   514         7.3593E-04 -6.8258E-01  2.1945E-01 -8.7164E-01 -9.3104E-01  9.7178E-01 -7.3368E-01
   515         2.5874E-04 -3.0600E-01 -4.0495E-01  1.2030E-01  6.0301E-01 -4.0498E-02 -3.2279E-01
   516         1.5906E-03  2.6593E-01  1.5591E-01 -9.0911E-01  6.1220E-02 -2.2794E-01 -3.8161E-01
   517         4.6872E-04 -4.4277E-01 -3.6804E-01  6.3644E-01 -8.2205E-01 -4.9873E-04 -5.1126E-01
   518         1.4556E-03  5.4233E-01 -9.1579E-01 -2.8858E-01 -8.7628E-01  3.8899E-01 -2.5271E-01
   519         1.0606E-03  3.2473E-01 -2.8018E-01  2.9905E-02 -4.4585E-01 -4.6646E-01  1.5075E-01
   520         6.7527E-04 -1.8747E-01  5.5062E-01 -9.6299E-01  1.9117E-01 -4.7198E-01 -5.3012E-01
   521         1.5431E-03 -3.2791E-01 -3.8617E-01 -4.5787E-01 -4.5521E-01  6.8888E-01  7.1416E-01
   522         1.4774E-04 -9.6135E-01  4.6148E-01  1.0685E-01 -2.9200E-01 -5.0866E-01  5.7852E-01
   523         1.0727E-03 -5.8100E-01  2.6963E-01 -3.4035E-01  6.7489E-01 -1.6842E-01 -3.0013E-01
   524         1.6390E-03 -7.0016E-01 -8.8116E-01 -5.8969E-01 -7.0782E-02  4.5352E-01 -9.3382E-01
   525         1.5001E-03  1.7724E-01  3.7986E-01 -9.7912E-01  2.8124E-01 -5.6575E-01  9.8896E-01
   526         3.2058E-04 -5.7844E-01  3.4612E-01 -5.5909E-01 -9.2057E-01  7.6197E-01 -4.3081E-01
   527         8.0739E-05 -5.1844E-01  9.4107E-01 -9.8951E-01  8.5644E-02 -2.0100E-01 -5.8702E-01
   528         1.3554E-03 -8.4350E-01  9.4213E-01 -7.5196E-01  4.3521E-01 -2.5581E-01  9.6154E-02
   529         4.2429E-04  2.3009E-01  4.9612E-01 -5.4297E-01  1.1020E-01 -9.6219E-01  9.5167E-02
   530         1.3664E-03 -7.9549E-01  3.6204E-01  3.6416E-01  3.4478E-01  3.0829E-02  7.5924E-01
   531         1.5678E-03 -5.3809E-01 -1.5420E-01 -8.6749E-01 -7.7989E-01 -9.5519E-01 -6.5546E-01
   532         2.4625E-04 -6.9575E-02 -8.1815E-01 -5.0401E-01 -7.9045E-01 -7.0551E-01 -8.6771E-01
   533         1.7685E-03 -8.7739E-01 -4.2306E-01 -3.1965E-01 -7.8899E-01  8.5959E-01 -4.4854E-01
   534         9.6962E-04  2.6763E-01 -4.0938E-01 -5.9664E-01  3.7019E-02  2.5789E-01  9.7991E-01
   535         1.6706E-03  7.4006E-01 -2.1528E-01 -5.3461E-01  7.6020E-01 -1.4432E-01  3.7094E-01
   536         1.2025E-03  3.6422E-01  2.2454E-01 -6.5402E-01 -8.2360E-01 -1.6191E-01 -6.6686E-01
   537         1.0057E-03 -5.1729E-01 -2.5422E-01  1.8735E-01 -7.3312E-01  7.8413E-01 -7.7145E-01
   538         1.3130E-03  5.5935E-01 -9.2418E-01 -4.3267E-01  6.5194E-01  2.7663E-01 -1.2136E-01
   539         6.1275E-04 -9.9279E-01  1.8264E-01 -7.3279E-01  4.6413E-01  3.7970E-01  5.1364E-01
   540         1.8354E-03 -6.6598E-01  2.7975E-01  2.0625E-01  7.8988E-01  2.7881E-01 -8.6601E-01
   541         2.3456E-04  7.0838E-02 -6.4924E-01 -1.7727E-01 -2.6579E-01 -1.2070E-01 -4.7298E-01
   542         2.0033E-03  1.1165E-01 -6.7084E-01 -7.6939E-01 -6.6804E-01 -2.8619E-01 -6.9614E-01
   543         1.6704E-03  2.8112E-01  4.4961E-01 -6.8836E-01 -5.0849E-02  7.6006E-01 -1.4367E-01
   544         5.6771E-04 -3.3089E-01  2.6233E-01 -5.5307E-01  8.4854E-01  9.3062E-03  5.2045E-01
   545         2.1518E-05  4.0176E-01 -6.4118E-01 -4.9168E-01 -9.8658E-01 -7.3128E-01  5.5311E-01
   546         1.2417E-03 -7.5291E-01 -5.8419E-01 -7.8045E-01  7.7492E-01 -1.0925E-01 -8.9224E-01
   547         3.9288E-04 -6.6217E-01 -9.4773E-01 -2.5694E-02 -8.2938E-01  8.4908E-01  8.5126E-01
   548         1.3433E-03 -3.6580E-01  2.4548E-01  6.7176E-02  6.1231E-01  8.0134E-01  8.2789E-01
   549         1.1528E-03 -6.6381E-01  9.5877E-01 -9.2964E-01  8.6758E-01 -1.6907E-01  5.8195E-01
   550         1.0641E-03 -3.2106E-01 -2.8099E-01  2.3315E-01 -2.8309E-01 -2.1026E-01 -1.1948E-01
   551         1.8020E-04 -7.2501E-01  9.4943E-01 -7.6944E-01 -7.9394E-01  5.1818E-01  7.8164E-01
   552         7.5694E-04 -4.9811E-01 -2.9493E-01 -9.1296E-01 -7.7749E-01  9.7492E-01 -2.3821E-01
   553         1.3312E-03 -1.4051E-01  2.6319E-02  1.5244E-01  7.4925E-02 -6.5277E-01 -8.2155E-01
   554         1.5966E-04 -7.7587E-01  1.8524E-01 -8.2327E-01  3.3741E-01  9.1146E-01 -7.9482E-01
   555         1.6168E-03 -7.0359E-01 -7.1492E-01  9.7498E-02  8.7127E-01  2.2625E-01  3.0299E-01
   556         1.1969E-03 -3.0745E-01  1.2885E-01 -1.3088E-01 -9.7002E-01  3.6608E-02  9.5370E-01
   557         1.8272E-03  4.3422E-02 -3.5824E-01 -4.4498E-01  3.7724E-01  1.9033E-02 -2.6668E-01
   558         1.8923E-04 -3.1162E-01 -2.7928E-01 -7.3678E-01 -7.0990E-01  3.8242E-01  5.5254E-01
   559         1.5441E-03 -5.5423E-01  3.2058E-01  2.7595E-02 -9.3915E-01 -8.2209E-01  4.1436E-03
   560         1.8705E-03 -6.6354E-01  8.9182E-01 -8.0019E-01 -7.0941E-01 -7.1722E-01  8.2606E-01
   561         1.4364E-03  1.6625E-01  9.7214E-02 -7.1572E-01  9.2200E-01  6.9226E-01  3.5064E-01
   562         9.6657E-04 -7.9146E-01 -6.9518E-01  5.4270E-01 -5.1134E-01  2.1966E-01 -1.0882E-01
   563         2.1639E-04  7.2541E-01 -9.0628E-01 -1.2416E-01 -9.3270E-03  8.9024E-01  6.8607E-01
   564         4.1644E-04 -5.1643E-01 -5.8081E-01  6.0350E-02 -5.1299E-01 -6.1369E-01 -3.6232E-01
   565         1.7325E-03 -9.1866E-01 -8.8416E-01  9.8409E-01 -6.6553E-01  6.0136E-02 -3.2135E-01
   566         3.0046E-04  5.5414E-01 -7.5078E-01  2.1271E-01  3.9057E-01 -8.2863E-01  5.4187E-01
   567         1.4081E-03 -6.8591E-01 -5.8658E-01  5.7679E-01  8.2958E-01 -3.7425E-01 -6.4229E-01
   568         5.8912E-04  1.6070E-01 -4.4576E-01 -7.8227E-02  7.3303E-01  4.1958E-01  7.8072E-01
   569         2.4969E-04 -1.0342E-01  5.7721E-01 -7.7130E-01  4.1282E-01  8.0310E-01  7.3985E-01
   570         4.2326E-04 -3.9028E-01 -9.9687E-01  2.4518E-01 -1.9448E-01  9.2393E-01  8.0172E-01
   571         1.2487E-03 -6.8605E-02  3.0009E-01  2.6962E-03  7.6455E-01 -7.7619E-01 -8.5245E-01
   572         1.5235E-03 -9.0691E-01 -4.8715E-01  6.2919E-01  9.1984E-02  8.5655E-01 -3.0661E-01
   573         1.4481E-03 -9.7983E-01 -8.5634E-01 -9.7821E-01  7.1349E-01 -3.6857E-01 -9.6192E-01
   574         6.5312E-04 -1.0959E-01  1.3845E-01 -5.2657E-03 -4.7407E-01 -3.5368E-02 -3.8854E-01
   575         2.0296E-05  5.9523E-01 -8.4224E-01 -6.0979E-01  1.8538E-02  9.2414E-01 -3.8352E-01
   576         4.0010E-04  7.5235E-01 -2.9604E-01 -6.4755E-01  4.0864E-03 -6.5047E-01  3.2867E-01
   577         9.3838E-04  5.1146E-01 -5.3976E-02 -9.3985E-01  2.3119E-01 -7.3448E-01  5.0811E-01
   578         6.8367E-04  2.3123E-01 -4.8261E-02 -2.0219E-01 -3.2442E-01 -7.7153E-01 -3.5411E-02
   579         9.5011E-05 -6.4869E-02 -2.9654E-01 -8.4441E-01  8.0735E-01  6.3414E-01  5.5003E-01
   580         1.1154E-03 -7.0881E-01  8.4253E-01 -3.3782E-01 -5.4715E-03  7.6606E-01  9.9560E-01
   581         1.9456E-03 -2.6855E-02  7.2087E-01 -8.1329E-01 -2.6608E-01 -2.3399E-01 -9.3034E-02
   582         1.0041E-03  5.9336E-01  1.1707E-01 -6.2978E-01 -6.2752E-01 -3.5756E-01 -6.1270E-01
   583         5.5870E-04 -9.9821E-01 -2.5923E-01 -8.5800E-01 -9.4987E-01  6.1481E-01  6.7151E-01
   584         5.8170E-04  6.9854E-01 -3.9744E-01 -2.5756E-01 -6.1104E-01  9.7376E-01  6.2818E-01
   585         5.7578E-04 -6.2597E-01  2.2548E-01 -7.6496E-02  7.6653E-01  1.2537E-01  8.7212E-01
   586         3.7654E-05 -6.2903E-01  6.6848E-01 -9.1914E-01  9.5854E-01 -7.9409E-01  5.6164E-01
   587         5.9590E-04  1.3097E-01  2.2822E-01  7.6186E-02 -4.9078E-01 -4.7145E-02  3.9970E-01
   588         1.6847E-03  2.0182E-01  7.1198E-02 -3.1630E-01  6.1969E-01  1.8795E-01 -4.7580E-01
   589         1.7331E-03  3.0897E-02 -6.9177E-01 -7.9094E-01 -3.3364E-02  2.6230E-01 -3.4208E-02
   590         2.0701E-04 -8.0331E-01 -9.5129E-01 -1.5830E-01 -6.4453E-01 -1.5737E-02 -8.6639E-01
   591         7.3834E-04  3.9018E-03  4.9608E-01 -8.8569E-01 -9.8061E-01  2.7856E-01 -6.0206E-01
   592         6.9062E-04 -2.5285E-02 -1.0841E-01 -2.0437E-02  5.3434E-01  6.5831E-01 -4.0165E-01
   593         1.6056E-03  3.8529E-01 -2.8925E-01 -7.0405E-01  4.9883E-02 -1.7204E-01 -5.8719E-01
   594         1.0428E-03 -6.7756E-01 -7.7820E-01 -7.6900E-01  4.2763E-01 -1.1702E-01 -2.7975E-01
   595         1.8574E-03  2.8885E-01 -5.8113E-01  1.4852E-01 -3.4214E-01  9.2833E-01  8.9381E-01
   596         3.2646E-04 -7.8863E-01 -8.3047E-01  9.1777E-01  4.1221E-01  3.4215E-01  6.1179E-01
   597         5.4324E-04 -9.6074E-01 -4.8267E-01 -9.3878E-01  4.9870E-02  3.0947E-01 -7.5426E-01
   598         1.9806E-03  4.0831E-01 -3.1010E-01 -2.7028E-01 -9.0577E-01 -1.6993E-01 -6.6014E-01
   599         1.8826E-03  1.3454E-01  3.4430E-01 -5.7899E-01 -2.0423E-02  7.7794E-01 -7.1204E-01
   600         5.6097E-04 -1.7487E-01 -8.2568E-01  1.7729E-01 -3.3631E-01 -4.6825E-01 -7.0156E-01
   601         5.8972E-04  5.7464E-01 -9.6125E-01 -2.3382E-01 -7.4265E-02  9.3585E-01  9.0865E-01
   602         8.1181E-04 -4.7470E-01  2.5458E-01 -2.3218E-01 -2.6224E-01  9.8736E-01  1.2536E-02
   603         3.9621E-04 -5.1141E-01 -1.3122E-01  1.0939E-01  9.7719E-01  7.5998E-01 -5.6513E-01
   604         1.7585E-03 -7.2060E-01 -4.9324E-01 -3.6945E-01 -7.4722E-01 -6.0436E-01 -6.8180E-01
   605         3.9021E-04  4.0553E-01 -3.4188E-01  1.0744E-01  3.6544E-01  7.9392E-01 -2.7174E-01
   606         1.8947E-03  2.7998E-01  3.5916E-01 -7.0870E-01  8.5561E-01  1.9096E-01  2.4874E-01
   607         1.2430E-03  8.4630E-01 -6.9767E-01 -7.1502E-01 -5.6189E-02 -3.4834E-03  3.5043E-01
   608         5.2781E-04  7.6806E-02  2.2947E-01 -8.8891E-01  9.6989E-01  7.9332E-01 -1.3809E-02
   609         1.8663E-03  3.7856E-01  2.0993E-01 -3.8148E-01 -2.7883E-01  3.3586E-02 -1.4711E-01
   610         2.2061E-04 -7.1023E-02  6.5448E-01 -7.6817E-01  9.0106E-01  4.8549E-01  1.9261E-01
   611         7.5337E-05  4.8133E-01 -8.7176E-01 -3.9474E-01 -2.5812E-01 -8.4289E-01  4.0546E-01
   612         6.5050E-04  1.4943E-01 -2.6193E-01  1.4404E-01  7.4764E-01  2.1363E-01  9.7155E-01
   613         9.3777E-04 -4.8750E-01 -4.4526E-02  5.9613E-02 -6.1656E-01  2.7776E-01 -3.6247E-01
   614         1.7945E-03  1.5251E-02 -5.5544E-01 -3.4139E-01 -4.6060E-01 -7.0662E-01  6.0493E-01
   615         1.2518E-03  3.9043E-01  5.4238E-02 -1.3211E-01 -4.5598E-01 -8.5910E-01  7.3067E-01
   616         6.6444E-04 -8.8478E-01  4.1102E-02  5.0667E-01 -9.6912E-01  7.7170E-01 -7.7046E-01
   617         3.3188E-04 -4.7799E-01 -5.9231E-01  3.8470E-01  4.5939E-01  8.6965E-01 -1.1697E-01
   618         9.4859E-04 -2.1184E-01  7.0778E-01 -5.5099E-01 -4.6460E-01 -5.4516E-01 -3.0989E-01
   619         1.3957E-05 -7.1408E-01 -2.9469E-01 -6.8415E-01 -6.0418E-01  5.8342E-01  3.6036E-01
   620         1.3066E-03 -4.7882E-01 -3.0731E-01 -2.7596E-01 -7.4932E-01  7.0803E-01  6.8716E-01
   621         1.9567E-03 -5.5461E-01 -5.7689E-01  7.4619E-02 -1.1265E-01  4.0356E-01  6.5827E-01
   622         3.5719E-04 -1.1273E-01  2.8589E-01 -3.8512E-01 -8.6722E-01  7.9464E-01 -1.1982E-01
   623         1.7130E-03 -5.9856E-01  2.8129E-01 -8.4274E-02  3.3615E-01 -9.6655E-01 -4.2556E-01
   624         8.2343E-04  3.6059E-01 -5.5100E-01 -2.2347E-01  5.6692E-02  5.8239E-01  2.2165E-01
   625         4.6540E-04  9.2075E-01 -5.5641E-01 -6.9719E-01  7.1193E-01 -5.5865E-01  3.4689E-01
   626         1.0513E-03  2.6832E-01 -9.3922E-01 -8.8114E-01  6.6934E-01 -6.3443E-01 -6.3693E-01
   627         1.5595E-04  9.6980E-01 -9.2224E-01 -7.7699E-01 -3.7877E-01  9.9024E-01 -4.1461E-01
   628         1.4318E-03 -2.2736E-02 -8.2787E-01 -4.6689E-02 -3.3797E-01  4.6924E-01 -8.3649E-01
   629         1.8145E-03  8.2658E-01 -5.7827E-01 -4.4053E-01 -5.2154E-01  5.2731E-02 -8.0698E-01
   630         6.6541E-04 -8.6651E-01  2.4722E-01 -7.9450E-01  3.7783E-01  1.5911E-01 -9.4656E-01
   631         1.4364E-03 -1.3527E-01  4.8824E-01 -3.3070E-01 -4.6704E-01  2.5580E-01  2.3265E-01
   632         1.3410E-03 -2.7634E-01 -9.5662E-01 -7.2327E-01 -8.1133E-02 -9.5628E-01 -3.5352E-01
   633         8.2785E-04 -5.7529E-01 -3.2217E-01 -2.9294E-01  6.5140E-02 -4.2873E-01 -1.8674E-01
   634         3.8359E-04 -8.9082E-01  9.5335E-02  5.2584E-01  6.4468E-01 -2.2929E-01 -5.6761E-01
   635         8.1682E-04 -9.4339E-01 -7.1387E-02 -5.4180E-01  5.9668E-01  5.0180E-01  3.2735E-01
   636         1.1177E-03  5.3468E-01  1.7850E-01 -6.0616E-01  1.1174E-01 -5.9543E-01  6.2710E-01
   637         1.2334E-03 -9.0806E-01  1.3572E-01  3.5105E-01  4.1324E-01 -9.5188E-01 -1.7961E-01
   638         1.4199E-03 -5.8434E-01 -1.5398E-01 -6.4754E-01  6.5982E-01  6.8825E-01  4.8368E-02
   639         1.4099E-03 -8.2484E-01 -9.1897E-01 -3.7481E-02  9.4568E-01  2.8201E-02  4.6498E-01
   640         7.8077E-05  5.1083E-01 -2.0884E-01 -7.0836E-01  3.6567E-02 -1.0298E-01 -2.8493E-01
   641         1.3350E-03 -5.2355E-03 -5.5982E-01 -7.0835E-01  2.4625E-01 -1.8235E-01 -6.2748E-01
   642         1.7085E-03 -6.0479E-02  2.3834E-01 -2.2977E-01 -5.6780E-01  6.8922E-01  1.7635E-01
   643         1.5374E-03 -2.3204E-01  2.6602E-01 -8.6287E-01  3.5520E-01 -3.7936E-01  3.7470E-01
   644         1.9503E-03 -8.1848E-01 -6.1939E-01  4.7732E-01 -3.8148E-01 -5.5303E-01  1.1146E-02
   645         1.5108E-03  3.2450E-01  3.6669E-01 -5.9776E-01 -4.6975E-01  7.8967E-01  6.2665E-01
   646         5.7199E-04 -4.0354E-01 -7.2242E-01  3.1634E-03 -9.5259E-01 -5.2426E-01  5.4829E-01
   647         1.8419E-03  7.8235E-02 -6.6283E-01 -2.1585E-01 -2.6660E-01 -2.1524E-01 -2.7675E-01
   648         2.5889E-04 -7.7230E-02  5.1702E-01 -8.4765E-01  1.2748E-01  4.7593E-01 -7.0213E-01
   649         3.3251E-04 -9.6616E-01  3.0933E-01 -3.8904E-01 -2.6621E-01  2.1946E-01 -2.6222E-01
   650         1.0487E-03  8.6035E-01 -4.4344E-01 -9.6062E-01 -1.8229E-01 -9.6899E-01 -6.7750E-01
   651         2.3013E-04  3.7787E-01 -8.3173E-01 -7.7320E-01 -7.6582E-01  2.6759E-01 -5.3918E-01
   652         8.8342E-04 -4.9207E-01  5.1398E-01  1.4117E-01  5.0113E-02 -2.6293E-01  5.9274E-01
   653         9.3429E-04 -3.6262E-01  6.8825E-01 -4.2458E-01  3.2292E-02 -5.3106E-01  2.8656E-01
   654         1.5170E-03 -4.3947E-01  8.6498E-01 -6.8513E-01  7.9557E-01  1.2579E-02  4.1602E-01
   655         1.5018E-03 -2.3374E-01  5.8393E-01 -9.0739E-01  9.2407E-01 -1.6633E-01 -1.0748E-01
   656         1.2322E-03 -5.4450E-01 -4.2536E-01 -9.8918E-01  6.6294E-01  2.7871E-01  8.8392E-02
   657         9.2976E-04 -6.9072E-01 -4.1995E-01  8.3478E-01 -9.9724E-01 -9.8228E-01  9.3893E-02
   658         8.9748E-04 -2.5323E-02 -8.4782E-01  7.2896E-01  5.2302E-01 -9.6725E-01 -7.0402E-01
   659         6.8206E-04  5.4708E-01 -4.3969E-01 -1.3214E-01 -4.2553E-01 -5.4642E-01 -1.2683E-01
   660         9.1389E-04 -6.0782E-01  6.7295E-03  5.1456E-01  6.4900E-01  4.4772E-01 -3.9796E-01
   661         5.7795E-04  3.6331E-01  2.7278E-04 -3.0532E-01 -3.1846E-01 -6.5881E-01  4.1588E-01
   662         9.9862E-04 -3.3727E-01 -6.9383E-01  7.7212E-01  3.6186E-01  6.4256E-01 -3.7986E-01
   663         9.8004E-05 -1.3119E-01 -8.1116E-01  7.7473E-01  2.7578E-01  6.9128E-01  1.5086E-01
   664         3.5885E-04 -2.0105E-01  1.8902E-01 -2.9645E-01 -6.6656E-01  9.9147E-01  5.8845E-01
   665         1.1870E-03  1.1887E-01  4.5566E-01 -4.7576E-01 -2.6304E-01  4.8386E-03 -5.2059E-01
